location,source,target,id,fuzzy,context,translator_comments,developer_comments
Scripts/content/Story/MISSIONS/DIA_Bau_900_Ricelord.d:174,"Das war gestern, Bursche! Geh besser zu ihm. Er hat dir was zu sagen.",那是昨天，伙计！你最好去看看他。他有话要和你说。,,,DIA_Ricelord_GetWater_TooLate_12_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_900_Ricelord.d:179,"Das war vor einigen Tagen, Bursche! Geh besser zu ihm. Er hat dir was zu sagen.",那是几天前，伙计！你最好去看看他。他有话要和你说。,,,DIA_Ricelord_GetWater_TooLate_12_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:34,Lefty schickt mich. Ich hab' Wasser für dich.,雷夫帝派我来的。我给你带了一些水。,,,Info_Horatio_Wasser.description,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:48,Lefty schickt mich. Ich hab' Wasser für dich.,雷夫帝派我来的。我给你带了一些水。,,,Info_Horatio_Wasser_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:51,"Danke, Mann! Ich war schon kurz davor, den Schlamm zu saufen.",谢谢你！我刚要开始喝那些脏水。,,,Info_Horatio_Wasser_09_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:70,Du hast nichts mehr. Ich hol mir von den anderen was.,你已经喝完了。我要拿些给其他人。,,,Info_Horatio_Wasser_NOWATER_09_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:97,Was machst du hier? Willst du Ärger haben?,你在这儿做什么？你要捣乱吗？,,,DIA_Horatio_Hello_09_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:100,Ärger? Von wem? Von einem Bauern?,麻烦？跟谁？一个农夫？,,,DIA_Horatio_Hello.DIA_Horatio_Hello_PissOff,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:101,Entspann dich! Ich bin neu hier.,嘿，没事！我是新来的。,,,DIA_Horatio_Hello.DIA_Horatio_Hello_BeCool,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:106,Entspann dich! Ich bin neu hier.,嘿，没事！我是新来的。,,,DIA_Horatio_Hello_BeCool_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:107,"Hm ... siehst mir ganz in Ordnung aus - hier weiß man nie. Da kommt jeden Tag ein neuer Mistkerl, der's wissen will.",唔．．．你虽然看起来很健壮，却从不知道想想每天都有新来者出现。,,,DIA_Horatio_Hello_BeCool_09_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:113,Ärger? Von wem? Von einem Bauern?,麻烦？跟谁？一个农夫？,,,DIA_Horatio_Hello_PissOff_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:114,"Nur weil ich auf den Feldern arbeite, heißt das nicht, dass ich mich nicht gegen Typen wie dich wehren kann.",那只是因为我在田里专心工作，并不意味着我不能保护自己免受他人的骚扰。,,,DIA_Horatio_Hello_PissOff_09_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:115,"Also komm nur her, wenn du Ärger willst!",如果你想捣乱，尽管过来！,,,DIA_Horatio_Hello_PissOff_09_02,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:132,"Tut mir leid, der Spruch mit dem Bauern.",我为刚才的话很抱歉。,,,DIA_Horatio_SORRY.description,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:145,"Tut mir Leid, der Spruch mit dem Bauern.",我为刚才的话很抱歉。,,,DIA_Horatio_SORRY_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:146,"Das hättest du dir eher überlegen sollen, Junge!",你应该想想以前的事，年轻人！,,,DIA_Horatio_SORRY_09_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:158,Was macht ein Kerl wie du bei den Bauern?,像你这样的人和农夫一起做什么？,,,DIA_Horatio_Story.description,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:171,Was macht ein Kerl wie du bei den Bauern?,像你这样的人和农夫一起做什么？,,,DIA_Horatio_Story_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:172,"Das hat Lee mich auch gefragt, aber ich kämpfe nicht mehr - außer um mich zu verteidigen.",黎翌问过我。我除了自卫再不打架了。,,,DIA_Horatio_Story_09_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:173,"Ich habe einmal getötet, das war einmal zu viel. Deswegen haben sie mich in diese gottverdammte Kolonie geworfen - und das war nur gerecht.",我曾经杀过一个人，或许还杀过许多，这就是为什么他们要把我赶出这讨厌的殖民地－这是公平的。,,,DIA_Horatio_Story_09_02,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:174,Was ist passiert?,事情是怎样发生的？,,,DIA_Horatio_Story_15_03,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:175,"Es war ein einfacher Streit in einer Kneipe. Ich wollte den Mann nicht töten, aber ich habe zu stark zugeschlagen.",那只是一次普通的战斗。我不是指杀那个人是普通事，我只是把他打得太过份了。,,,DIA_Horatio_Story_09_04,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:176,Ich habe damals als Schmied gearbeitet. Ich konnte meine Kraft nicht kontrollieren ...,那时我是一个铁匠。我不知道自己的力气很大．．．,,,DIA_Horatio_Story_09_05,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:188,Warum bist du ausgerechnet in DIESES Lager gegangen?,您为什么加入此营地？,,,DIA_Horatio_WhyHere.description,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:201,Warum bist du ausgerechnet in DIESES Lager gegangen?,您为什么加入此营地？,,,DIA_Horatio_WhyHere_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:202,"Das will ich dir sagen: Die einzig andere Wahl wären die Sektenspinner gewesen, aber ich habe keine Lust, mir von den Gurus den Kopf waschen zu lassen.",我告诉你：我唯一的选择就是加入到这里，因为我不想让那些导师扰乱我的大脑。,,,DIA_Horatio_WhyHere_09_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:203,"Im Alten Lager hätte ich keine Ruhe vor den Gardisten gehabt, aber die Söldner und Banditen haben Respekt.",在旧营地，我和那些守卫有过许多次过节，但是，佣兵和盗贼们却对我有些许敬意。,,,DIA_Horatio_WhyHere_09_02,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:204,Sie fürchten dich ...,他们怕你．．．,,,DIA_Horatio_WhyHere_15_03,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:205,Kann schon sein. Immerhin habe ICH hier meinen Frieden gefunden. Und das solltest du auch versuchen.,或许吧。无论如何，我在这儿找到了安静，你也应如此。,,,DIA_Horatio_WhyHere_09_04,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:219,"Kannst du mir beibringen, auch so stark zuzuschlagen?",你能教我和你一样强壮吗？,,,DIA_Horatio_PleaseTeachSTR.description,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:232,"Kannst du mir beibringen, auch so stark zuzuschlagen?",你能教我和你一样强壮吗？,,,DIA_Horatio_PleaseTeachSTR_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:233,Selbst wenn - zu WAS würde jemand wie du seine Stärke einsetzen?,即使我愿意－你又能使用你的力量做什么？,,,DIA_Horatio_PleaseTeachSTR_09_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:238,Damit ich Reislord und seine Schläger fertigmachen kann!,我可以消灭地主和他的走狗！,,,DIA_Horatio_PleaseTeachSTR.DIA_Horatio_PleaseTeachSTR_Ricelord,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:242,Gute Frage. Ich werde darüber nachdenken...,问得好！我会想想的．．．,,,DIA_Horatio_PleaseTeachSTR.DIA_Horatio_PleaseTeachSTR_BACK,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:245,Zur Selbstverteidigung!,自卫！,,,DIA_Horatio_PleaseTeachSTR.DIA_Horatio_PleaseTeachSTR_Defend,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:246,"Um den Mistkerlen hier zu zeigen, wie man mit mir zu sprechen hat!",去教训那些坏蛋怎样用适当的方式和我说话！,,,DIA_Horatio_PleaseTeachSTR.DIA_Horatio_PleaseTeachSTR_Attack,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:255,"Um den Mistkerlen hier zu zeigen, wie man mit mir zu sprechen hat!",去教训那些坏蛋怎样用适当的方式和我说话！,,,DIA_Horatio_PleaseTeachSTR_Attack_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:256,"Und bevor du dich versiehst, bist du nur ein weiterer Mistkerl mehr ... Nein! Dafür werde ich dir nichts beibringen.",在你知道方法以前，你就已经变成了另一个坏蛋了．．．不，先生，我不会为此训练你的。,,,DIA_Horatio_PleaseTeachSTR_Attack_09_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:262,Zur Selbstverteidigung!,自卫！,,,DIA_Horatio_PleaseTeachSTR_Defend_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:263,"Dazu musst du nur schnell sein und nicht stark. Glaubst du, dass Schädel spalten besser ist als seinen Frieden zu finden?",那就需要速度而不是健壮。你认为战斗比和平更好吗？,,,DIA_Horatio_PleaseTeachSTR_Defend_09_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:268,Gute Frage. Ich werde drüber nachdenken ...,问得好！我会想想的．．．,,,DIA_Horatio_PleaseTeachSTR_BACK_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:274,Damit ich den Reislord und seine Schläger fertig machen kann!,我可以消灭地主和他的走狗！,,,DIA_Horatio_PleaseTeachSTR_Ricelord_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:275,"Hmm ... Du bist nicht der Erste, der das versucht.",唔．．．你不会是第一个想那样做的人。,,,DIA_Horatio_PleaseTeachSTR_Ricelord_09_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:290,Ich hab' nochmal über die Sache nachgedacht...,我一直在想整件事情．．．,,,DIA_Horatio_ThoughtSTR.description,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:303,Ich hab' noch einmal über die Sache nachgedacht ...,我一直在想整件事情．．．,,,DIA_Horatio_ThoughtSTR_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:304,Und? Ist dir was Besseres eingefallen?,你想出更好的法子了吗？,,,DIA_Horatio_ThoughtSTR_09_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:307,Nein.,不。,,,DIA_Horatio_ThoughtSTR.DIA_Horatio_ThoughtSTR_NoIdea,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:312,Ja. Ich will es mit Ricelord und seinen Schlägern aufnehmen können!,是的。我想承担起消灭地主和其走狗的任务！,,,DIA_Horatio_ThoughtSTR.DIA_Horatio_ThoughtSTR_Ricelord,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:318,Nein.,不。,,,DIA_Horatio_ThoughtSTR_NoIdea_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:319,Dachte ich mir.,我也这样想。,,,DIA_Horatio_ThoughtSTR_NoIdea_09_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:325,Ja. Ich will es mit dem Reislord und seinen Schlägern aufnehmen können!,是的。我想承担起消灭地主和其走狗的任务！,,,DIA_Horatio_ThoughtSTR_Ricelord_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:326,"Hmm ... Du bist nicht der Erste, der das versucht.",唔．．．你不会是第一个想那样做的人。,,,DIA_Horatio_ThoughtSTR_Ricelord_09_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:349,"Wenn du stark zuschlagen willst, kommt es auf die richtige Technik an. Das ist das Erste, was du beim Schmieden lernst.",如果你想给他们以沉重地打击，你需要知道正确的战略。那是你首先应该学习的事。,,,DIA_Horatio_HelpSTR_LEARN_NOW_09_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:350,"Lerne jeden Teil deines Arms, von der Schulter bis zum Handgelenk, gleichzeitig nach vorne schnellen zu lassen.",学会灵活运用整条胳膊，从肩膀到手腕。,,,DIA_Horatio_HelpSTR_LEARN_NOW_09_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:351,"Je besser die Technik, umso härter der Schlag. Du wirst es schnell raushaben.",你得到的最好成果就是更有力了。你会收放胳膊以前更快。,,,DIA_Horatio_HelpSTR_LEARN_NOW_09_02,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:361,Ich WERDE den Reislord fertig machen - wenn du mir dabei hilfst!,我将打败地主和他的走狗－－如果你帮助我！,,,DIA_Horatio_HelpSTR.description,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:374,Ich WERDE den Reislord und seine Schläger fertig machen - wenn du mir dabei hilfst!,我将打败地主和他的走狗－－如果你帮助我！,,,DIA_Horatio_HelpSTR_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:375,"Gut! Ich habe geschworen, nie wieder jemanden anzugreifen, aber NICHT, es niemandem beizubringen.",好！我已经发誓不再袭击任何人了，但是我没有说过我不会教别人去袭击。,,,DIA_Horatio_HelpSTR_09_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:376,Ich bin ganz Ohr!,洗耳恭听！,,,DIA_Horatio_HelpSTR_15_02,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:393,Danke für deine Hilfe!,谢谢您的帮忙！,,,DIA_Horatio_Thanks.description,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:406,Danke für deine Hilfe!,谢谢您的帮忙！,,,DIA_Horatio_Thanks_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_901_Horatio.d:407,Nutze dein Wissen für die gerechte Sache! Und NUR DAFÜR.,用你的知识去完成你的理想，但不要做无用的事。,,,DIA_Horatio_Thanks_09_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:37,Lefty schickt mich. Ich hab' Wasser für dich.,雷夫帝派我来的。我给你带了一些水。,,,Info_Pock_Wasser.description,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:51,Lefty schickt mich. Ich hab' Wasser für dich.,雷夫帝派我来的。我给你带了一些水。,,,Info_Pock_Wasser_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:62,"Danke, Junge! Das hab' ich gebraucht!",谢谢你。我很想喝水！,,,Info_Pock_Wasser_04_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:73,"Aber du hast nichts mehr. Ist schon gut, Junge. Ich werd mich an die andern halten.",但是，你已没有水了。不要紧。我向其他人要点。,,,Info_Pock_Wasser_NOWATER_04_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:86,Hi! Ich bin neu hier.,嘿！我是新来的。,,,DIA_Pock_Hello.description,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:99,Hi! Ich bin neu hier.,嘿！我是新来的。,,,DIA_Pock_Hello_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:100,Schön mal wieder ein neues Gesicht zu sehen.,很高兴看到一张新面孔。,,,DIA_Pock_Hello_04_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:101,"Du bist schon lange in der Kolonie, hm?",你一定来这儿很长时间了，是吧？,,,DIA_Pock_Hello_15_02,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:102,"Stimmt genau, Junge. Ich war einer der Ersten.",非常对，孩子。我是来得最早的。,,,DIA_Pock_Hello_04_03,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:114,Dann weißt du bestimmt ne Menge über all das hier?,如此看来，你一定知道这儿的许多事情吧？,,,DIA_Pock_KnowMuch.description,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:127,Dann weißt du bestimmt ne Menge über all das hier?,如此看来，你一定知道这儿的许多事情吧？,,,DIA_Pock_KnowMuch_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:128,"Tja wie man's nimmt, die meiste Zeit verbringe ich hier beim Reispflücken.",噢。我花了许多时间在此外收获稻米。,,,DIA_Pock_KnowMuch_04_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:129,"Nur dadurch bin ich so alt geworden. Wir bekommen etwas Reis ab und vielleicht mal Schnaps, nicht viel, aber es reicht.",那是让我变老的原因了。我们得到了一些稻米和米酒。虽然不是很多，但是已经足够了。,,,DIA_Pock_KnowMuch_04_02,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:141,Weshalb bist du hier?,您为啥在这？,,,DIA_Pock_WhyJail.description,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:154,Weshalb bist du hier?,您为啥在这？,,,DIA_Pock_WhyJail_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:155,"Die Steuern, mein Junge, die Steuern. Meine Scheune war so leer wie mein Bauch, da konnte ich nicht mehr zahlen.",为了躲税，孩子。我的小屋和我的胃一样空。我付不起税了。,,,DIA_Pock_WhyJail_04_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:156,Irgendwann kamen die Soldaten und brachten mich her. Aber hier ist es nicht schlechter als draußen. Ich werde wenigstens nicht vor Hunger sterben.,所以，有一天士兵来了，并把我带到了这儿。但是，在这儿情况并不坏。至少我不会在这儿饿死。,,,DIA_Pock_WhyJail_04_02,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:157,Hab immer meine Steuern gezahlt - jahrelang. Aber das hat dem Hurensohn mit der Krone nicht gereicht!,以前我总是付税。但是，那也不能满足国王－－那个披着人皮的狼！,,,DIA_Pock_WhyJail_04_03,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:170,Alles klar bei dir?,您好么？,,,DIA_Pock_ForgotAll.description,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:183,Alles klar bei dir?,您好么？,,,DIA_Pock_ForgotAll_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:184,Schön mal wieder ein neues Gesicht zu sehen.,很高兴看到一张新面孔。,,,DIA_Pock_ForgotAll_04_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:185,Moment mal! Wir hatten uns schon unterhalten.,慢着！我们以前谈过。,,,DIA_Pock_ForgotAll_15_02,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:186,"Nein! Nein, das ist ausgeschlossen. Dich hab' ich hier noch nie gesehen.",不！没有，我们不可能谈过。在这以前，我从来没有见过你。,,,DIA_Pock_ForgotAll_04_03,,
Scripts/content/Story/MISSIONS/DIA_Bau_902_Pock.d:187,Natürlich ...,当然．．．,,,DIA_Pock_ForgotAll_15_04,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:34,Lefty schickt mich. Ich hab' Wasser für dich.,雷夫帝派我来的。我给你带了一些水。,,,Info_Rufus_Wasser.description,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:48,Lefty schickt mich. Ich hab' Wasser für dich.,雷夫帝派我来的。我给你带了一些水。,,,Info_Rufus_Wasser_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:51,"Danke, Mann. Ich sterbe vor Durst.",谢谢你。我的嘴干死了！,,,Info_Rufus_Wasser_02_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:70,"Wasser! Hey, Mann! Du hast nichts mehr! Haben wieder alle was gekriegt bis auf mich?",什么！年轻人！这儿没有雷夫帝！不要告诉我除了我每个人都可以来？,,,Info_Rufus_Wasser_NOWATER_02_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:83,"Hi! Ich bin neu hier. Wollte mal fragen, was hier so läuft.",你好！我刚来这儿。我只想知道这儿的情况如何。,,,DIA_Rufus_Hello.description,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:93,"Hi! Ich bin neu hier. Wollte mal fragen, was hier so läuft.",你好！我刚来这儿。我只想知道这儿的情况如何。,,,DIA_Rufus_Hello_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:94,"Frag jemand anderen. Ich arbeite den ganzen Tag auf den Feldern und krieg nichts von dem mit, was hier läuft.",请问其他人吧。我除了在地里工作处，不想别的事。我什么都不知道。,,,DIA_Rufus_Hello_02_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:95,"Mann, wie gerne würd' ich zum Reislord gehen und ihm sagen, er soll seinen Scheiß alleine machen!",年轻人，我想告诉地主去做他自己的卑鄙勾当！,,,DIA_Rufus_Hello_02_02,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:107,"Wenn's dir nicht gefällt, warum arbeitest du dann hier? ",如果你不喜欢，你为什么在这儿干活呢？,,FALSE,DIA_Rufus_Why.description,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:120,"Wenn's dir nicht gefällt, warum arbeitest du dann hier?",如果你不喜欢，你为什么在这儿干活呢？,,,DIA_Rufus_Why_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:121,"Es war am ersten Tag als ich hier war. Lefty, einer der Schläger, die für den Reislord arbeiten, kam zu mir und fragte mich, ob ich mal kurz auf den Reisfeldern helfen könnte.",事情发生在我刚来这儿的第一天。雷夫帝，一个为地主工作的打手，来找到我并问我是否愿意在稻地里帮忙。,,,DIA_Rufus_Why_02_01,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:122,"Klar, hab' ich gesagt. Ich war neu und wollte mich nützlich machen.",‘可以’我说。我刚到这儿想证明自己是有用的。,,,DIA_Rufus_Why_02_02,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:123,"Als ich mich am nächsten Tag von der Arbeit ausruhte, steht der Typ schon wieder vor mir.",第二天，当我刚休息了一会儿时，他就又来了。,,,DIA_Rufus_Why_02_03,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:124,"'Du willst doch nicht deine Kollegen ganz alleine schuften lassen?', hat er gesagt.",‘你不想让你的同事们做所有的工作吧？’他问。,,,DIA_Rufus_Why_02_04,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:125,"Ich hab' ihm erklärt, dass ich kaputt bin vom Tag vorher, dass ich mich ausruhen muss und so. Aber er hat mir nicht zugehört.",我告诉他，我前一天工作得很累，需要休息。但是，他不听。,,,DIA_Rufus_Why_02_05,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:126,Er hat mich am Kragen gepackt und auf die Felder geschleift.,他抓住我的衣领，把我拖回田里。,,,DIA_Rufus_Why_02_06,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:127,Seit dem Tag stand er jeden Morgen vor meiner Tür - irgendwann bin ich dann von alleine gekommen - ich wollte keinen Ärger mit den Typen.,从那天起，他每天都站在我的门外监督我，直到我习以为常。我不想和那些人惹麻烦。,,,DIA_Rufus_Why_02_07,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:128,"Das sind richtige Halsabschneider, mit denen legst du dich besser nicht an.",他们是真正的暴徒，你最好躲开他们。,,,DIA_Rufus_Why_02_08,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:143,Wer ist der Reislord?,地主是谁？,,,DIA_Rufus_Ricelord.description,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:156,Wer ist der Reislord?,地主是谁？,,,DIA_Rufus_Ricelord_15_00,,
Scripts/content/Story/MISSIONS/DIA_Bau_903_Rufus.d:157,Er war einer der Ersten hier. Hat das Lager mit gegründet und die Reisfelder angelegt.,他是最先到这儿的人。他帮忙建立了营地，并开垦了这片稻田。,,,DIA_Rufus_Ricelord_02_01,,
