location,source,target,id,fuzzy,context,translator_comments,developer_comments
Scripts/system/MENU/menu_defines.d:80,Slot 12 - RETURN zum Speichern in diesem Slot.,储存进度１２－按ＥＮＴＥＲ键将游戏进度储存在这个位置,,,MENU_SAVE_12,,
Scripts/system/MENU/menu_defines.d:81,Slot 13 - RETURN zum Speichern in diesem Slot.,储存进度１３－按ＥＮＴＥＲ键将游戏进度储存在这个位置,,,MENU_SAVE_13,,
Scripts/system/MENU/menu_defines.d:82,Slot 14 - RETURN zum Speichern in diesem Slot.,储存进度１４－按ＥＮＴＥＲ键将游戏进度储存在这个位置,,,MENU_SAVE_14,,
Scripts/system/MENU/menu_defines.d:83,Slot 15 - RETURN zum Speichern in diesem Slot.,储存进度１５－按ＥＮＴＥＲ键将游戏进度储存在这个位置,,,MENU_SAVE_15,,
Scripts/system/MENU/menu_defines.d:85,Slot 1 - RETURN zum Laden des gespeicherten Spielstandes.,储存进度１－按ＥＮＴＥＲ键载入先前储存的游戏进度,,,MENU_LOAD_1,,
Scripts/system/MENU/menu_defines.d:86,Slot 2 - RETURN zum Laden des gespeicherten Spielstandes.,储存进度２－按ＥＮＴＥＲ键载入先前储存的游戏进度,,,MENU_LOAD_2,,
Scripts/system/MENU/menu_defines.d:87,Slot 3 - RETURN zum Laden des gespeicherten Spielstandes.,储存进度３－按ＥＮＴＥＲ键载入先前储存的游戏进度,,,MENU_LOAD_3,,
Scripts/system/MENU/menu_defines.d:88,Slot 4 - RETURN zum Laden des gespeicherten Spielstandes.,储存进度４－按ＥＮＴＥＲ键载入先前储存的游戏进度,,,MENU_LOAD_4,,
Scripts/system/MENU/menu_defines.d:89,Slot 5 - RETURN zum Laden des gespeicherten Spielstandes.,储存进度５－按ＥＮＴＥＲ键载入先前储存的游戏进度,,,MENU_LOAD_5,,
Scripts/system/MENU/menu_defines.d:90,Slot 6 - RETURN zum Laden des gespeicherten Spielstandes.,储存进度６－按ＥＮＴＥＲ键载入先前储存的游戏进度,,,MENU_LOAD_6,,
Scripts/system/MENU/menu_defines.d:91,Slot 7 - RETURN zum Laden des gespeicherten Spielstandes.,储存进度７－按ＥＮＴＥＲ键载入先前储存的游戏进度,,,MENU_LOAD_7,,
Scripts/system/MENU/menu_defines.d:92,Slot 8 - RETURN zum Laden des gespeicherten Spielstandes.,储存进度８－按ＥＮＴＥＲ键载入先前储存的游戏进度,,,MENU_LOAD_8,,
Scripts/system/MENU/menu_defines.d:93,Slot 9 - RETURN zum Laden des gespeicherten Spielstandes.,储存进度９－按ＥＮＴＥＲ键载入先前储存的游戏进度,,,MENU_LOAD_9,,
Scripts/system/MENU/menu_defines.d:94,Slot 10 - RETURN zum Laden des gespeicherten Spielstandes.,储存进度１０－按ＥＮＴＥＲ键载入先前储存的游戏进度,,,MENU_LOAD_10,,
Scripts/system/MENU/menu_defines.d:95,Slot 11 - RETURN zum Laden des gespeicherten Spielstandes.,储存进度１１－按ＥＮＴＥＲ键载入先前储存的游戏进度,,,MENU_LOAD_11,,
Scripts/system/MENU/menu_defines.d:96,Slot 12 - RETURN zum Laden des gespeicherten Spielstandes.,储存进度１２－按ＥＮＴＥＲ键载入先前储存的游戏进度,,,MENU_LOAD_12,,
Scripts/system/MENU/menu_defines.d:97,Slot 13 - RETURN zum Laden des gespeicherten Spielstandes.,储存进度１３－按ＥＮＴＥＲ键载入先前储存的游戏进度,,,MENU_LOAD_13,,
Scripts/system/MENU/menu_defines.d:98,Slot 14 - RETURN zum Laden des gespeicherten Spielstandes.,储存进度１４－按ＥＮＴＥＲ键载入先前储存的游戏进度,,,MENU_LOAD_14,,
Scripts/system/MENU/menu_defines.d:99,Slot 15 - RETURN zum Laden des gespeicherten Spielstandes.,储存进度１５－按ＥＮＴＥＲ键载入先前储存的游戏进度,,,MENU_LOAD_15,,
Scripts/system/MENU/menu_log.d:42,Aktuelle\nMissionen,当前\n任务,,,MENU_ITEM_SEL_MISSIONS_ACT.text[0],,
Scripts/system/MENU/menu_log.d:56,Erfüllte\nMissionen,完成\n任务,,,MENU_ITEM_SEL_MISSIONS_OLD.text[0],,
Scripts/system/MENU/menu_log.d:72,Gescheiterte\nMissionen,失败\n任务,,,MENU_ITEM_SEL_MISSIONS_FAILED.text[0],,
Scripts/system/MENU/menu_log.d:88,Allgemeine\nInfos,一般\n状态,,,MENU_ITEM_SEL_LOG.text[0],,
Scripts/system/MENU/menu_log.d:109,Act Missions,执行的任务,,,MENU_ITEM_LIST_MISSIONS_ACT.text[0],,
Scripts/system/MENU/menu_log.d:129,Old Missions,先前的任务,,,MENU_ITEM_LIST_MISSIONS_FAILED.text[0],,
Scripts/system/MENU/menu_log.d:149,Failed Missions,失败的任务,,,MENU_ITEM_LIST_MISSIONS_OLD.text[0],,
Scripts/system/MENU/menu_log.d:169,Log,日记,,,MENU_ITEM_LIST_LOG.text[0],,
Scripts/system/MENU/menu_log.d:192,no content,无内容,,,MENU_ITEM_CONTENT_VIEWER.text[0],,
Scripts/system/MENU/menu_log.d:211,Tag,日期,,FALSE,MENU_ITEM_DAY_TITLE.text[0],,
Scripts/system/MENU/menu_log.d:220,Zeit:,时间：,,,MENU_ITEM_TIME_TITLE.text[0],,
Scripts/system/MENU/menu_log.d:229,XX.,XX.,,,MENU_ITEM_DAY.text[0],,
Scripts/system/MENU/menu_log.d:239,XX:XX,XX:XX,,,MENU_ITEM_TIME.text[0],,
Scripts/system/MENU/menu_main.d:38,Neues Spiel,新游戏,,,MENUITEM_MAIN_NEWGAME.text[0],,
Scripts/system/MENU/menu_main.d:39,Ein neues Abenteuer beginnen.,开始新的冒险,,,MENUITEM_MAIN_NEWGAME.text[1],,
Scripts/system/MENU/menu_main.d:60,Spiel laden,加载游戏进度,,,MENUITEM_MAIN_SAVEGAME_LOAD.text[0],,
Scripts/system/MENU/menu_main.d:61,Einen gespeicherten Spielstand laden.,加载先前储存的游戏进度,,,MENUITEM_MAIN_SAVEGAME_LOAD.text[1],,
Scripts/system/MENU/menu_main.d:76,Spiel speichern,储存游戏进度,,,MENUITEM_MAIN_SAVEGAME_SAVE.text[0],,
Scripts/system/MENU/menu_main.d:77,Den aktuellen Spielstand speichern.,保存当前的游戏。,,,MENUITEM_MAIN_SAVEGAME_SAVE.text[1],,
Scripts/system/MENU/menu_main.d:98,Weiterspielen,继续,,,MENUITEM_MAIN_RESUME.text[0],,
Scripts/system/MENU/menu_main.d:99,Aktuelles Spiel fortführen.,继续进行目前的游戏。,,,MENUITEM_MAIN_RESUME.text[1],,
Scripts/system/MENU/menu_main.d:118,Einstellungen,设定,,,MENUITEM_MAIN_OPTIONS.text[0],,
Scripts/system/MENU/menu_main.d:119,"Spiel, Video, Audio und Tastatur einstellen",调整游戏、图像、音效和键盘,,,MENUITEM_MAIN_OPTIONS.text[1],,
Scripts/system/MENU/menu_main.d:135,Intro spielen,播放片头动画,,,MENUITEM_MAIN_INTRO.text[0],,
Scripts/system/MENU/menu_main.d:136,Introsequenz noch einmal abspielen.,重新播放片头动画,,,MENUITEM_MAIN_INTRO.text[1],,
Scripts/system/MENU/menu_main.d:150,Credits,制作小组,,,MENUITEM_MAIN_CREDITS.text[0],,
Scripts/system/MENU/menu_main.d:151,Credits,制作小组,,,MENUITEM_MAIN_CREDITS.text[1],,
Scripts/system/MENU/menu_main.d:171,Gothic beenden,结束游戏,,,MENUITEM_MAIN_EXIT.text[0],,
Scripts/system/MENU/menu_main.d:172,Die Welt von Gothic verlassen.,离开救世军的世界,,,MENUITEM_MAIN_EXIT.text[1],,
Scripts/system/MENU/menu_misc.d:23,Gothic verlassen?,确实要退出游戏吗？,,,MENUITEM_LEAVE_GAME_HEADLINE.text[0],,
Scripts/system/MENU/menu_misc.d:36,Ja,是,,,MENUITEM_LEAVE_GAME_YES.text[0],,
Scripts/system/MENU/menu_misc.d:37,"Ja, ich möchte Gothic verlassen.",是，我想退出游戏。,,,MENUITEM_LEAVE_GAME_YES.text[1],,
Scripts/system/MENU/menu_misc.d:52,Nein,否,,,MENUITEM_LEAVE_GAME_NO.text[0],,
Scripts/system/MENU/menu_misc.d:53,"Nein, ich möchte weiterspielen.",不，我想继续玩。,,,MENUITEM_LEAVE_GAME_NO.text[1],,
Scripts/system/MENU/menu_opt.d:34,EINSTELLUNGEN,设定,,,MENUITEM_OPT_HEADING.text[0],,
Scripts/system/MENU/menu_opt.d:47,Spiel,游戏,,,MENUITEM_OPT_GAME.text[0],,
Scripts/system/MENU/menu_opt.d:48,Diverse Spieleinstellungen vornehmen.,调整游戏进行时的设定值,,,MENUITEM_OPT_GAME.text[1],,
Scripts/system/MENU/menu_opt.d:64,Grafik,图形,,,MENUITEM_OPT_GRAPHICS.text[0],,
Scripts/system/MENU/menu_opt.d:65,"Sichtweite, Details und Effekte.","可视范围,，图形细节与效果",,,MENUITEM_OPT_GRAPHICS.text[1],,
Scripts/system/MENU/menu_opt.d:81,Video,显示适配器,,,MENUITEM_OPT_VIDEO.text[0],,
Scripts/system/MENU/menu_opt.d:82,"Grafikkarte, Auflösung und Helligkeit.",显示适配器，分辨率与亮度,,,MENUITEM_OPT_VIDEO.text[1],,
Scripts/system/MENU/menu_opt.d:98,Audio,音效,,,MENUITEM_OPT_AUDIO.text[0],,
Scripts/system/MENU/menu_opt.d:99,"Musik, Sprache und Soundeffekte.",音乐，语音与音效,,,MENUITEM_OPT_AUDIO.text[1],,
Scripts/system/MENU/menu_opt.d:116,Tastatur,键盘,,,MENUITEM_OPT_CONTROLS.text[0],,
Scripts/system/MENU/menu_opt.d:117,Konfiguration der Tastenbelegung.,键盘设定。,,,MENUITEM_OPT_CONTROLS.text[1],,
Scripts/system/MENU/menu_opt.d:135,Performance/Qualität,效能／质量,,,MENUITEM_PERF.text[0],,
Scripts/system/MENU/menu_opt.d:136,Optimierung von Performance und Qualität.,优化游戏的性能和质量。,,,MENUITEM_PERF.text[1],,
Scripts/system/MENU/menu_opt.d:152,benutzerdefiniert#hohe Performance|mittlere Qualität|hohe Qualität,自定设定#高效能|中等质量|高质量,,,MENUITEM_PERF_CHOICE.text[0],,
Scripts/system/MENU/menu_opt_audio.d:43,AUDIO EINSTELLUNGEN,音效设定,,,MENUITEM_AUDIO_HEADLINE.text[0],,
Scripts/system/MENU/menu_opt_audio.d:61,Effekte&Sprache,音效和语音,,,MENUITEM_AUDIO_SFXVOL.text[0],,
Scripts/system/MENU/menu_opt_audio.d:62,Lautstärke von Soundeffekten und Sprachausgabe.,调整音效和语音的音量大小,,,MENUITEM_AUDIO_SFXVOL.text[1],,
Scripts/system/MENU/menu_opt_audio.d:97,Musik-Lautstärke,音乐音量,,,MENUITEM_AUDIO_MUSICVOL.text[0],,
Scripts/system/MENU/menu_opt_audio.d:98,Läutstärke der Hintergrundmusik.,调整背景音乐的音量大小,,,MENUITEM_AUDIO_MUSICVOL.text[1],,
Scripts/system/MENU/menu_opt_audio.d:133,Musik,音乐,,,MENUITEM_AUDIO_MUSIC.text[0],,
Scripts/system/MENU/menu_opt_audio.d:134,Hintergrundmusik an- bzw. ausschalten.,开启／关闭背景音乐,,,MENUITEM_AUDIO_MUSIC.text[1],,
Scripts/system/MENU/menu_opt_audio.d:176,Soundprovider,声卡,,,MENUITEM_AUDIO_PROVIDER.text[0],,
Scripts/system/MENU/menu_opt_audio.d:177,Eine Änderung wirkt sich erst beim Neustart aus!,重新执行救世军游戏才能启用新设定,,,MENUITEM_AUDIO_PROVIDER.text[1],,
Scripts/system/MENU/menu_opt_audio.d:209,Lautsprecher,喇叭,,,MENUITEM_AUDIO_SPEEKER.text[0],,
Scripts/system/MENU/menu_opt_audio.d:225,2 Lautsprecher|Kopfhörer|Surround|4 Lautsprecher,２个喇叭|耳机|环绕声|４个喇叭,,,MENUITEM_AUDIO_SPEEKER_CHOICE.text[0],,
Scripts/system/MENU/menu_opt_audio.d:241,Hall-Effekt,回音效果,,,MENUITEM_AUDIO_REVERB.text[0],,
Scripts/system/MENU/menu_opt_audio.d:242,Sollen Halleffekte in Höhlen aktiviert werden (Neustart erforderlich) ?,启动洞穴中的回音特效。（需要重新启动）,,,MENUITEM_AUDIO_REVERB.text[1],,
Scripts/system/MENU/menu_opt_audio.d:273,Sample-Rate,取样频率,,,MENUITEM_AUDIO_SAMPLERATE.text[0],,
Scripts/system/MENU/menu_opt_audio.d:274,Eine Änderung wirkt sich erst beim Neustart aus!,重新执行救世军游戏才能启用新设定,,,MENUITEM_AUDIO_SAMPLERATE.text[1],,
Scripts/system/MENU/menu_opt_audio.d:289,22 khz|44 khz,２２千赫兹|４４千赫兹,,,MENUITEM_AUDIO_SAMPLERATE_CHOICE.text[0],,
Scripts/system/MENU/menu_opt_controls.d:81,TASTATUR EINSTELLUNGEN,键盘设定,,,MENU_ITEM_CHG_KEYS_HEADLINE.text[0],,
Scripts/system/MENU/menu_opt_controls.d:100,Vorwärts,向前,,,MENU_ITEM_KEY_UP.text[0],,
Scripts/system/MENU/menu_opt_controls.d:111,Rückwärts,向后,,,MENU_ITEM_KEY_DOWN.text[0],,
Scripts/system/MENU/menu_opt_controls.d:122,Links drehen,向左,,,MENU_ITEM_KEY_LEFT.text[0],,
Scripts/system/MENU/menu_opt_controls.d:133,Rechts drehen,向右,,,MENU_ITEM_KEY_RIGHT.text[0],,
Scripts/system/MENU/menu_opt_controls.d:146,Seitwärts links,向左看,,,MENU_ITEM_KEY_STRAFE_LEFT.text[0],,
Scripts/system/MENU/menu_opt_controls.d:157,Seitwärts rechts,向右看,,,MENU_ITEM_KEY_STRAFE_RIGHT.text[0],,
Scripts/system/MENU/menu_opt_controls.d:175,Waffen,武器,,,MENU_ITEM_KEY_WEAPON.text[0],,
Scripts/system/MENU/menu_opt_controls.d:187,Aktion,动作,,,MENU_ITEM_KEY_ACTION.text[0],,
Scripts/system/MENU/menu_opt_controls.d:199,Springen/Seitstep,跳／向旁边走,,,MENU_ITEM_KEY_JUMPCLIMBSTRAFE.text[0],,
Scripts/system/MENU/menu_opt_controls.d:212,Schnell laufen,跑,,,MENU_ITEM_KEY_RUNMODETOGGLE.text[0],,
Scripts/system/MENU/menu_opt_controls.d:224,Schleichen,潜行,,,MENU_ITEM_KEY_SNEAK.text[0],,
Scripts/system/MENU/menu_opt_controls.d:236,Umsehen,全视角,,,MENU_ITEM_KEY_LOOK.text[0],,
Scripts/system/MENU/menu_opt_controls.d:248,Umsehen FirstPerson,第一人称视角,,,MENU_ITEM_KEY_LOOK_FP.text[0],,
Scripts/system/MENU/menu_opt_controls.d:264,Inventar,物品目录,,,MENU_ITEM_KEY_INVENTORY.text[0],,
Scripts/system/MENU/menu_opt_controls.d:276,Spielerstatus,玩家状态,,,MENU_ITEM_KEY_SCREEN_STATUS.text[0],,
Scripts/system/MENU/menu_opt_controls.d:289,Missionen und Notizen,任务和笔记,,,MENU_ITEM_KEY_SCREEN_LOG.text[0],,
Scripts/system/MENU/menu_opt_controls.d:574,Standard-Einstellung,默认值设定,,,MENU_ITEM_CHG_KEYS_SET_DEFAULT.text[0],,
Scripts/system/MENU/menu_opt_controls.d:575,Aktiviert die Standardbelegung der Tastatur.,加载默认的键盘设定,,,MENU_ITEM_CHG_KEYS_SET_DEFAULT.text[1],,
Scripts/system/MENU/menu_opt_controls.d:586,Alternativ-Einstellung,替代设定,,,MENU_ITEM_CHG_KEYS_SET_ALTERNATIVE.text[0],,
Scripts/system/MENU/menu_opt_controls.d:587,Aktiviert eine alternative Belegung der Tastatur.,启用另外一种键盘设定,,,MENU_ITEM_CHG_KEYS_SET_ALTERNATIVE.text[1],,
Scripts/system/MENU/menu_opt_game.d:37,SPIEL EINSTELLUNGEN,游戏设定,,,MENUITEM_GAME_HEADLINE.text[0],,
Scripts/system/MENU/menu_opt_game.d:55,Untertitel,字幕,,,MENUITEM_GAME_SUB_TITLES.text[0],,
Scripts/system/MENU/menu_opt_game.d:56,Visuelle Einblendung von Dialogen.,显示对话内容,,,MENUITEM_GAME_SUB_TITLES.text[1],,
Scripts/system/MENU/menu_opt_game.d:91,Animierte Fenster,动画窗口,,,MENUITEM_GAME_ANIMATE_WINDOWS.text[0],,
Scripts/system/MENU/menu_opt_game.d:92,Animierte Dialogfenster.,对话窗口的动画特效,,,MENUITEM_GAME_ANIMATE_WINDOWS.text[1],,
Scripts/system/MENU/menu_opt_game.d:128,Umschau umkehren,反转视角,,,MENUITEM_GAME_LOOKAROUND_INVERSE.text[0],,
Scripts/system/MENU/menu_opt_game.d:129,Inverse Kamerasteuerung.,反转控制视角的按键,,,MENUITEM_GAME_LOOKAROUND_INVERSE.text[1],,
Scripts/system/MENU/menu_opt_game.d:164,Maus,鼠标,,,MENUITEM_M.text[0],,
Scripts/system/MENU/menu_opt_game.d:165,Aktiviert eine Maussteuerung,启用鼠标控制装置,,,MENUITEM_M.text[1],,
Scripts/system/MENU/menu_opt_game.d:200,Maus Empfindlichkeit,鼠标敏捷度,,,MENUITEM_MSENSITIVITY.text[0],,
Scripts/system/MENU/menu_opt_game.d:239,Blut Details,葛理,,,MENUITEM_GAME_BLOOD.text[0],,
Scripts/system/MENU/menu_opt_game.d:240,Grad der Darstellung von Bluteffekten.,血腥效果的表现程度。,,,MENUITEM_GAME_BLOOD.text[1],,
Scripts/system/MENU/menu_opt_game.d:254,keine|wenige|mehrere|viele,无|一点|许多|大量,,,MENUITEM_GAME_BLOOD_CHOICE.text[0],,
Scripts/system/MENU/menu_opt_graphics.d:31,GRAFIK EINSTELLUNGEN,图形设定,,,MENUITEM_GRA_HEADLINE.text[0],,
Scripts/system/MENU/menu_opt_graphics.d:49,Textur Details,贴图细节,,,MENUITEM_GRA_TEXQUAL.text[0],,
Scripts/system/MENU/menu_opt_graphics.d:50,Detailstufe der Texturen.,贴图的细部层次。,,,MENUITEM_GRA_TEXQUAL.text[1],,
Scripts/system/MENU/menu_opt_graphics.d:84,Modell Details,对象细节,,,MENUITEM_GRA_MODEL_DETAIL.text[0],,
Scripts/system/MENU/menu_opt_graphics.d:85,Detailstufe von Objekten.,对象的细部层次,,,MENUITEM_GRA_MODEL_DETAIL.text[1],,
Scripts/system/MENU/menu_opt_graphics.d:121,Sichtweite,可见范围,,,MENUITEM_GRA_SIGHT.text[0],,
Scripts/system/MENU/menu_opt_graphics.d:122,Regelung der Sichtweite in Prozent.,可见范围百分比。,,,MENUITEM_GRA_SIGHT.text[1],,
Scripts/system/MENU/menu_opt_graphics.d:159,Himmelseffekte,天空特效,,,MENUITEM_GRA_SKY_EFFECTS.text[0],,
Scripts/system/MENU/menu_opt_graphics.d:160,Himmelseffekte an- bzw. abschalten.,开启／关闭天空特效,,,MENUITEM_GRA_SKY_EFFECTS.text[1],,
Scripts/system/MENU/menu_opt_video.d:35,VIDEO EINSTELLUNGEN,显示适配器设定,,,MENUITEM_VID_HEADLINE.text[0],,
Scripts/system/MENU/menu_opt_video.d:53,Grafikkarte,显示适配器,,,MENUITEM_VID_DEVICE.text[0],,
Scripts/system/MENU/menu_opt_video.d:54,Gothic muss für diese Option neu gestartet werden!,救世军游戏必须重新执行才能启用这个功能！,,,MENUITEM_VID_DEVICE.text[1],,
Scripts/system/MENU/menu_opt_video.d:90,Auflösung,分辨率,,,MENUITEM_VID_RESOLUTION.text[0],,
Scripts/system/MENU/menu_opt_video.d:91,Gewählte Auflösung durch RETURN bestätigen.,按ＥＮＴＥＲ键确定使用目前的分辨率。,,,MENUITEM_VID_RESOLUTION.text[1],,
Scripts/system/MENU/menu_opt_video.d:127,Helligkeit,亮度,,,MENUITEM_VID_BRIGHTNESS.text[0],,
Scripts/system/MENU/menu_opt_video.d:128,Helligkeit,调整屏幕亮度,,,MENUITEM_VID_BRIGHTNESS.text[1],,
Scripts/system/MENU/menu_opt_video.d:162,Kontrast,对比,,,MENUITEM_VID_CONTRAST.text[0],,
Scripts/system/MENU/menu_opt_video.d:163,Kontrast,调整屏幕对比,,,MENUITEM_VID_CONTRAST.text[1],,
Scripts/system/MENU/menu_opt_video.d:197,Gamma,Gamma值,,,MENUITEM_VID_GAMMA.text[0],,
Scripts/system/MENU/menu_opt_video.d:198,Gamma,调整画面的Gamma值,,,MENUITEM_VID_GAMMA.text[1],,
Scripts/system/MENU/menu_savegame.d:100,SPIEL LADEN,加载游戏进度,,,MENUITEM_LOAD_HEADLINE.text[0],,
Scripts/system/MENU/menu_savegame.d:111,SPIEL SPEICHERN,储存游戏进度,,,MENUITEM_SAVE_HEADLINE.text[0],,
Scripts/system/MENU/menu_savegame.d:140,Welt:,世界：,,,MENUITEM_LOADSAVE_LEVELNAME.text[0],,
Scripts/system/MENU/menu_savegame.d:166,gespeichert:,储存：,,,MENUITEM_LOADSAVE_DATETIME.text[0],,
Scripts/system/MENU/menu_savegame.d:195,Spielzeit:,游戏进行总时数：,,,MENUITEM_LOADSAVE_GAMETIME.text[0],,
Scripts/system/MENU/menu_status.d:148,Gilde:,议会：,,,MENU_ITEM_PLAYERGUILD_TITLE.text[0],,
Scripts/system/MENU/menu_status.d:193,Stufe,等级,,,MENU_ITEM_LEVEL_TITLE.text[0],,
Scripts/system/MENU/menu_status.d:201,Erfahrung,经验,,,MENU_ITEM_EXP_TITLE.text[0],,
Scripts/system/MENU/menu_status.d:209,Nächste Stufe,下一等级,,,MENU_ITEM_LEVEL_NEXT_TITLE.text[0],,
Scripts/system/MENU/menu_status.d:217,Lernpunkte,技能点数,,,MENU_ITEM_LEARN_TITLE.text[0],,
Scripts/system/MENU/menu_status.d:261,ATTRIBUTE,状态,,,MENU_ITEM_ATTRIBUTE_HEADING.text[0],,
Scripts/system/MENU/menu_status.d:270,Stärke,力量,,,MENU_ITEM_ATTRIBUTE_1_TITLE.text[0],,
Scripts/system/MENU/menu_status.d:277,Geschick,敏捷,,,MENU_ITEM_ATTRIBUTE_2_TITLE.text[0],,
Scripts/system/MENU/menu_status.d:284,Mana,法力,,,MENU_ITEM_ATTRIBUTE_3_TITLE.text[0],,
Scripts/system/MENU/menu_status.d:291,Lebensenergie,生命,,,MENU_ITEM_ATTRIBUTE_4_TITLE.text[0],,
Scripts/system/MENU/menu_status.d:329,SCHUTZ,防护,,,MENU_ITEM_ARMOR_HEADING.text[0],,
Scripts/system/MENU/menu_status.d:337,vor Waffen,防武器,,,MENU_ITEM_ARMOR_1_TITLE.text[0],,
Scripts/system/MENU/menu_status.d:344,vor Geschossen,防箭,,,MENU_ITEM_ARMOR_2_TITLE.text[0],,
Scripts/system/MENU/menu_status.d:351,vor Feuer,防火,,,MENU_ITEM_ARMOR_3_TITLE.text[0],,
Scripts/system/MENU/menu_status.d:359,vor Magie,防魔法,,,MENU_ITEM_ARMOR_4_TITLE.text[0],,
Scripts/system/MENU/menu_status.d:398,WAFFENTALENTE / VOLLTREFFER-CHANCE,战斗技能／致命一击,,,MENU_ITEM_TALENTS_WEAPON_HEADING.text[0],,
Scripts/system/MENU/menu_status.d:406,DIEBESTALENTE / CHANCE DES VERSAGENS,偷窃技能／偶尔失败,,,MENU_ITEM_TALENTS_THIEF_HEADING.text[0],,
Scripts/system/MENU/menu_status.d:414,SPEZIALFÄHIGKEITEN,特殊技能,,,MENU_ITEM_TALENTS_SPECIAL_HEADING.text[0],,
