location,source,target,id,fuzzy,context,translator_comments,developer_comments
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:69,Kannst du mir dabei helfen?,你能帮我吗？,,,DIA_Fingers_BecomeShadow_AnyTips_15_00,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:70,"Ich wüsste nicht, wie ...",我不知道怎么．．．,,,DIA_Fingers_BecomeShadow_AnyTips_05_01,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:75,"Ich suche jemanden, der mir was beibringt.",我在找个人教我学点东西。,,,DIA_Fingers_BecomeShadow_TeachMe_15_00,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:76,Wie kommst du auf mich?,你为什么来找我？,,,DIA_Fingers_BecomeShadow_TeachMe_05_01,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:77,Diego schickt mich.,迪哥派我来的。,,,DIA_Fingers_BecomeShadow_TeachMe_15_02,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:78,Sag das doch gleich.,你以前说过了。,,,DIA_Fingers_BecomeShadow_TeachMe_05_03,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:79,"Wenn du im Lager aufgenommen werden willst, hilft es, wenn du ein geschickter Kämpfer oder Dieb bist.",如果你想加入到营地中去，那么作为一个好斗士或小偷都是有利的条件。,,,DIA_Fingers_BecomeShadow_TeachMe_05_04,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:80,"Wenn die einflussreichen Schatten in diesem Lager dich auf die Probe stellen, werden sie dir Aufträge geben, bei denen du dich besser nicht erwischen lässt.",如果营地里的巡逻兵要考验你，他们会派给你任务的，你最好不要在执行任务时被抓住。,,,DIA_Fingers_BecomeShadow_TeachMe_05_05,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:81,Deswegen ist für den Anfang der Weg des Diebes für dich vielversprechender.,那就是为什么说，作一名小偷对你会是个好开头。,,,DIA_Fingers_BecomeShadow_TeachMe_05_06,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:82,"Wie es der Zufall so will, bin ich der beste Dieb im ganzen Alten Lager.",顺便说一句，我是整个旧营地里最高明的小偷。,,,DIA_Fingers_BecomeShadow_TeachMe_05_07,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:100,Was kannst du mir beibringen?,你能教我什么？,,,DIA_Fingers_Lehrer.description,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:113,Was kannst du mir beibringen?,你能教我什么？,,,DIA_Fingers_Lehrer_15_00,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:114,"Kommt drauf an, was willst du wissen?",那要看你想学什么了。,,,DIA_Fingers_Lehrer_05_02,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:122,"Ich will lernen, mich lautlos zu bewegen.",我想学会怎样偷偷摸摸地行动。,,,DIA_Fingers_Lehrer.DIA_Fingers_Lehrer_Schleichen,Info_AddChoice,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:127,"Ich will lernen, mich lautlos zu bewegen.",我想学习怎样在四周偷偷摸摸的做事。,,,DIA_Fingers_Lehrer_Schleichen_15_00,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:128,"Ich glaube - ohne falsche Bescheidenheit - ich bin einer der besten Diebe, die sie in die Kolonie geworfen haben.",我相信，我是这个殖民地里最棒的小偷。,,,DIA_Fingers_Lehrer_Schleichen_05_01,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:129,"Aber wenn es darum geht, zu lernen, wie man sich leise bewegt, ist Cavalorn der bessere Mann für dich!",说到如何在四周偷偷摸摸的做事，对你来说 卡瓦隆 是最佳人选！,,,DIA_Fingers_Lehrer_Schleichen_05_02,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:135,Wie werde ich besser im Knacken von Schlössern?,我怎样能提高自己的撬锁技能？,,,DIA_Fingers_Lehrer_Lockpick_15_00,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:139,"Das willst du gerne wissen, hm? Ist für den Anfang nicht so schwer.",你想学习这个啊！开始时，不会很难。,,,DIA_Fingers_Lehrer_Lockpick_05_01,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:140,"Du musst vor allem darauf achten, dass dir dein Dietrich nicht abbricht.",首先，你必须确保开锁器不会折断。,,,DIA_Fingers_Lehrer_Lockpick_05_02,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:141,"Wenn du in Zukunft mit weniger Gewalt an die Sache rangehst, wirst du merken, dass du weniger Dietriche verbrauchst!",如果你以后能多一点耐心，你就不再需要太多的开锁器了！,,,DIA_Fingers_Lehrer_Lockpick_05_03,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:147,Wie werde ich Meister im Öffnen von Schlössern?,我怎样才能成为一名撬锁专家？,,,DIA_Fingers_Lehrer_Lockpick2_15_00,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:151,"Nur wer schon einige Übung hat, merkt genau, wann ihm ein Dietrich abbricht und wann nicht. Du erkennst es am Geräusch!",只有当你获得了一些经验时，你才能学会怎样使撬锁的声音更小！,,,DIA_Fingers_Lehrer_Lockpick2_05_01,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:152,"Ich denke, du bist jetzt so weit - lerne, auf das leise Klicken des Schlosses zu achten, und du wirst nur noch selten das Pech haben, einen Dietrich zu verlieren.",我认为你的听力很好。要学会听温柔的开锁声音，才能在将来开锁时，不至于弄出很难听的声音。,,,DIA_Fingers_Lehrer_Lockpick2_05_02,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:153,"Ein Meister des Fachs hat eine gute Chance, eine Truhe zu öffnen, ohne dass sein Dietrich überhaupt abbricht.",一个这方面的专家，可以不用折断开锁器而打开一只箱子！,,,DIA_Fingers_Lehrer_Lockpick2_05_03,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:159,Ich will ein guter Taschendieb werden!,我想成为一个熟练的扒手！,,,DIA_Fingers_Lehrer_PICKPOCKET_15_00,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:164,"So, du willst also ein paar Leute um ihre Sachen erleichtern? Nun gut.",那么你想偷别人的东西了？好吧。,,,DIA_Fingers_Lehrer_PICKPOCKET_05_01,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:165,"Ich werde dir beibringen, wie du besser wirst, aber es besteht immer noch eine Chance, dass du erwischt wirst.",我将教你怎样提高自己的技能，但是你仍然有可能被抓住。,,,DIA_Fingers_Lehrer_PICKPOCKET_05_02,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:166,"Das Risiko solltest du nur eingehen, wenn außer deinem Opfer niemand sonst da ist.",如果除了你的受害者而没别人在场，你就应该冒险了。,,,DIA_Fingers_Lehrer_PICKPOCKET_05_03,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:167,"Erst als Meister wirst du in der Lage sein, jemandem etwas aus der Tasche zu ziehen, ohne dass er es merkt!",只有行家才能偷取别人的东西而又不被他们发现！,,,DIA_Fingers_Lehrer_PICKPOCKET_05_04,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:172,"Vergiss es! Ohne dass du schleichen kannst, wirst du NIEMALS ein geschickter Dieb.",算了吧！你永远也无法成为熟练的小偷，除非你能鬼鬼祟祟地行动。,,,DIA_Fingers_lehrer_Pickpocket_05_05,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:178,Ich will ein Meister der Taschendiebe werden!,我想成为一名内行扒手！,,,DIA_Fingers_Lehrer_Pickpocket2_15_00,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:182,"Ich denke, du bist gut genug, um in die letzten Geheimnisse eingeweiht zu werden.",我认为你已经进步得够大了，可以教你最终的诀窍了。,,,DIA_Fingers_Lehrer_Pickpocket2_05_01,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:183,"Du solltest aber wissen, dass es selbst den Besten manchmal passiert, dass sie bemerkt werden.",但是你应该知道，即使最好的扒手，有时也能被抓住。,,,DIA_Fingers_Lehrer_Pickpocket2_05_02,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:184,Also pass auf dich auf.,保重！,,,DIA_Fingers_Lehrer_Pickpocket2_05_03,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:203,Wo finde ich Cavalorn?,在哪儿能找到卡瓦隆？,,,DIA_Fingers_WhereCavalorn.description,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:216,Wo finde ich Cavalorn?,在哪儿能找到卡瓦隆？,,,DIA_Fingers_WhereCavalorn_15_00,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:217,Er jagt in der Wildnis. Du findest ihn auf dem Weg zum Neuen Lager. Westlich des Alten Lagers beginnt eine breite Schlucht.,他在野外打猎。你会在去新营地的路上找到他。在旧营地西部有一个大山谷。,,,DIA_Fingers_WhereCavalorn_05_01,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:218,In dieser Schlucht steht eine alte Holzfällerhütte. Dort findest du ihn.,山谷里有一个伐木工人的破旧小屋。你会在那里找到他。,,,DIA_Fingers_WhereCavalorn_05_02,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:235,Du würdest nicht zufällig bei Diego ein gutes Wort für mich einlegen?,在迪哥面前，你不会为我说好话了，是吗？,,,DIA_Fingers_Learnt.description,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:249,Du würdest nicht zufällig bei Diego ein gutes Wort für mich einlegen?,在迪哥面前，你不会为我说好话了，是吗？,,,DIA_Fingers_Learnt_15_00,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:253,"Ja. Du hast was gelernt, was dich wertvoll für uns macht.",是的。你已经学会了很多东西，那已使你对我们十分有用了。,,,DIA_Fingers_Learnt_05_01,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:254,Geschickte Diebe können wir hier im Lager brauchen. Meine Stimme ist dir sicher.,我们可以用营地里技术熟练小偷。我会投你一票的。,,,DIA_Fingers_Learnt_05_02,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:262,Kommt drauf an ...,信赖于．．,,,DIA_Fingers_Learnt_05_03,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:263,"Wenn du zeigst, dass du als Dieb was gelernt hast, könnten wir dich schon brauchen!",如果你能证明，你已经学会了作小偷的本领，我们就可以录用你了！,,,DIA_Fingers_Learnt_05_04,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:264,Wie soll ich das machen?,我怎么去做呢？,,,DIA_Fingers_Learnt_15_05,,
Scripts/content/Story/MISSIONS/DIA_STT_331_Fingers.d:265,"Lerne ein Diebestalent! Werde geschickter im Schleichen, im Taschendiebstahl oder im Öffnen von Schlössern. Dann werde ich dich dir meine Stimme geben.",学习小偷技巧！你必须能够很快的偷偷摸摸地逃走、扒东西或者撬锁。这样你就能得到我的好感。,,,DIA_Fingers_Learnt_05_06,,
Scripts/content/Story/MISSIONS/DIA_Stt_300_Alberto.d:41,Bei dir kann ich tauschen?,我可以和你作交易吗？,,,STT_300_Alberto_BUY_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Stt_300_Alberto.d:42,"Jupp. Alles, was du willst. Wenn du Erz hast.",是的。只要你有矿石，什么东西都有。,,,STT_300_Alberto_BUY_Info_12_02,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:19,Ich schau' mich mal um.,我只想四处看看。,,,STT_301_IAN_Exit_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:20,Mach keinen Ärger.,不要捣乱！,,,STT_301_IAN_Exit_Info_13_02,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:32,"Bist du Ian, der Chef der Mine?",你是矿坑的老板伊恩吗？,,,STT_301_IAN_HI.description,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:45,"Bist du Ian, der Chef der Mine?",你是矿坑的老板伊恩吗？,,,STT_301_IAN_HI_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:46,"Ja, ich bin Ian. Und das hier ist meine Mine. Also fass nichts an und mach nichts kaputt.",是的，我是伊恩。这是我的矿坑。所以不要碰倒或毁坏东西。,,,STT_301_IAN_HI_Info_13_02,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:56,Ist das nicht Gomez' Mine?,那不是葛梅兹的矿坑吗？,,,STT_301_IAN_GOMEZ.description,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:69,Ist das nicht Gomez' Mine?,那不是葛梅兹的矿坑吗？,,,STT_301_IAN_GOMEZ_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:70,"Ja, natürlich ist das die Mine des Alten Lagers. Aber hier drin gibt's nur einen Chef - und das bin ich.",是的，当然这是旧营地的矿坑。但是在这里，只有一位老板，那就是我。,,,STT_301_IAN_GOMEZ_Info_13_02,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:80,Kannst du mir ein paar Takte zur Erzförderung erzählen?,你能给我讲讲采矿的事吗？,,,STT_301_IAN_ORE.description,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:93,Kannst du mir ein paar Takte zur Erzförderung erzählen?,你能给我讲讲采矿的事吗？,,,STT_301_IAN_ORE_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:94,"Wir fördern hier rund um die Uhr Erz. Im Monat sind das über 200 Säcke Erz, die gelagert werden und noch mal 20 Säcke, die eingeschmolzen werden.",我们日日夜夜都忙着采矿。每个月有２００个袋的产量，另外２０袋会被熔化掉。,,,STT_301_IAN_ORE_Info_13_02,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:95,"Mit dem Erz, das wir dem König liefern, können hunderte von Klingen hergestellt werden.",我们要向国王供应用矿石铸造的数以百计的刀片。,,,STT_301_IAN_ORE_Info_13_03,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:105,"Ich habe gehört, das Erz ist magisch. Erzähl mir davon.",我听说矿石有魔法的特性。请给我讲讲！,,,STT_301_IAN_MORE.description,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:115,"Ich habe gehört, das Erz ist magisch. Erzähl mir davon.",我听说矿石有魔法的特性。请给我讲讲！,,,STT_301_IAN_MORE_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:116,Das magische Erz besitzt besondere Qualitäten. Es macht die Waffen unzerbrechlich und die Klingen sind schärfer als gewöhnliche.,魔法矿石有其特殊的性能。用它铸造的武器不会折断，其刀刃比通常的刀刃要锋利。,,,STT_301_IAN_MORE_Info_13_02,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:117,"Eine Armee, die mit solchen Waffen ausgestattet ist, hat einen entscheidenden Vorteil in jeder Schlacht.",用这种武器装备的军队在战斗中占有绝对优势。,,,STT_301_IAN_MORE_Info_13_03,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:127,Erzähl mir mehr vom Erz,请告诉我更多矿石情况。,,FALSE,STT_301_IAN_MAGIC.description,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:137,Erzähl mir mehr vom Erz.,请告诉我更多矿石情况。,,,STT_301_IAN_MAGIC_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:138,"Leider geht die magische Wirkung des Erzes beim Schmelzen verloren. In den Hochöfen von Nordmar, da kennen sie die richtige Schmelztechnik.",很不幸，矿石的魔法能量在熔炼的过程中会消失。他们熟悉恰当地熔炼技术。,,,STT_301_IAN_MAGIC_Info_13_02,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:139,Aber selbst ohne die magische Wirkung sind Waffen aus diesem Erz extrem widerstandsfähig und richten mehr Schaden an als gewöhnliche Waffen.,但是即使没有魔法的能量，用这种矿石制造的武器仍然比平常武器更威猛。,,,STT_301_IAN_MAGIC_Info_13_03,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:149,Erzähl mir von der Mine.,请告诉我矿坑的情况。,,,STT_301_IAN_MINE.description,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:163,Erzähl mir von der Mine.,请告诉我矿坑的情况。,,,STT_301_IAN_MINE_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:164,"Wenn du dich hier weiter umsehen willst, sei vorsichtig. In den Höhlen sind Minecrawler. Am besten du bleibst in diesem Hauptschacht.",如果你想在这儿四处转转，你必须小心。在这些洞穴里，有许多矿坑爬行者。你最好呆在主通风井处。,,,STT_301_IAN_MINE_Info_13_02,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:165,"Und lass die Templer in Ruhe. Sie lungern zwar die meiste Zeit nur rum, aber wenn die Crawler kommen,gibt es keinen besseren Kämpfer an deiner Seite.",不用管那些圣战士。即使他们总是在矿坑附近走动，但他们是最好的战士。,,FALSE,STT_301_IAN_MINE_Info_13_03,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:166,Ich werd's mir merken.,我会紧记的。,,,STT_301_IAN_MINE_Info_15_04,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:167,Ich hab' noch zu tun. Und halte meine Jungs nicht von der Arbeit ab.,我还有工作要做。不要阻止我的伙计们工作。,,,STT_301_IAN_MINE_Info_13_05,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:168,Ich sehe mich nur mal um.,我只想看看这里。,,,STT_301_IAN_MINE_Info_15_06,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:180,Ich wollte die Liste fürs Lager abholen.,我到这儿来收集营地的清单。,,,STT_301_IAN_WANTLIST.description,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:194,Ich wollte die Liste fürs Lager abholen.,我到这儿来收集营地的清单。,,,STT_301_IAN_WANTLIST_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:195,Da könnte ja jeder kommen. Verpiss dich.,任何人都可以这样说。,,,STT_301_IAN_WANTLIST_Info_13_02,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:207,Diego schickt mich. Ich soll die Liste abholen.,迪哥派我来的。我要收集清单。,,,STT_301_IAN_GETLIST.description,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:221,Diego schickt mich. Ich soll die Liste abholen.,迪哥派我来的。我要收集清单。,,,STT_301_IAN_GETLIST_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:222,"Alle klar, hier ist die Liste. Sie sollen sich mit dem Liefern beeilen.",好吧，给你这份清单。告诉他们快点送货。,,,STT_301_IAN_GETLIST_Info_13_02,,
Scripts/content/Story/MISSIONS/DIA_Stt_301_Ian.d:237,Es muss hier irgendwo ein Nest der Minecrawler geben.,这儿肯定有一个矿坑爬行者的巢穴。,,,STT_301_IAN_NEST.description,,
