location,source,target,id,fuzzy,context,translator_comments,developer_comments
Scripts/content/Items/Armor.d:620,Novizen Rock,见习修士的缠腰布,,,NOV_ARMOR_L.name,,
Scripts/content/Items/Armor.d:641,,,,,NOV_ARMOR_L.text[0],,
Scripts/content/Items/Armor.d:652,Leichte Novizenrüstung,见习修士的轻型盔甲,,,NOV_ARMOR_M.name,,
Scripts/content/Items/Armor.d:673,,,,,NOV_ARMOR_M.text[0],,
Scripts/content/Items/Armor.d:684,Novizenrüstung,见习修士的盔甲,,,NOV_ARMOR_H.name,,
Scripts/content/Items/Armor.d:705,,,,,NOV_ARMOR_H.text[0],,
Scripts/content/Items/Armor.d:718,Leichte Templerrüstung,圣战士轻型盔甲,,,TPL_ARMOR_L.name,,
Scripts/content/Items/Armor.d:739,,,,,TPL_ARMOR_L.text[0],,
Scripts/content/Items/Armor.d:750,Templerrüstung,圣战士盔甲,,,TPL_ARMOR_M.name,,
Scripts/content/Items/Armor.d:771,,,,,TPL_ARMOR_M.text[0],,
Scripts/content/Items/Armor.d:782,Schwere Templerrüstung,重型圣战士盔甲,,,TPL_ARMOR_H.name,,
Scripts/content/Items/Armor.d:803,,,,,TPL_ARMOR_H.text[0],,
Scripts/content/Items/Armor.d:816,Gururobe,导师的长袍,,,GUR_ARMOR_M.name,,
Scripts/content/Items/Armor.d:839,,,,,GUR_ARMOR_M.text[0],,
Scripts/content/Items/Armor.d:850,Hohe Gururobe,高级导师长袍,,,GUR_ARMOR_H.name,,
Scripts/content/Items/Armor.d:873,,,,,GUR_ARMOR_H.text[0],,
Scripts/content/Items/Armor.d:890,Feuermagierrobe,火界法师长袍,,,KDF_ARMOR_L.name,,
Scripts/content/Items/Armor.d:911,,,,,KDF_ARMOR_L.text[0],,
Scripts/content/Items/Armor.d:922,Große Feuerrobe,高级火界法师长袍,,,KDF_ARMOR_H.name,,
Scripts/content/Items/Armor.d:943,,,,,KDF_ARMOR_H.text[0],,
Scripts/content/Items/Armor.d:956,Wasserrobe,水界法师长袍,,,KDW_ARMOR_L.name,,
Scripts/content/Items/Armor.d:977,,,,,KDW_ARMOR_L.text[0],,
Scripts/content/Items/Armor.d:988,Große Wasserrobe,高级水界法师长袍,,,KDW_ARMOR_H.name,,
Scripts/content/Items/Armor.d:1009,,,,,KDW_ARMOR_H.text[0],,
Scripts/content/Items/Armor.d:1022,Robe der Dunklen Künste,隐秘法师长袍,,,DMB_ARMOR_M.name,,
Scripts/content/Items/Armor.d:1045,,,,,DMB_ARMOR_M.text[0],,
Scripts/content/Items/Armor.d:1062,Crawler-Plattenrüstung,矿坑爬行者厚盔甲,,,CRW_ARMOR_H.name,,
Scripts/content/Items/Armor.d:1083,,,,,CRW_ARMOR_H.text[0],,
Scripts/content/Items/Armor.d:1095,antike Erzrüstung,古老的矿石盔甲,,,ORE_ARMOR_M.name,,
Scripts/content/Items/Armor.d:1116,Diese uralte Rüstung wurde vollständig aus magischen Erz geschmiedet.,这件古老的盔甲由魔法矿石锻造而成。。,,FALSE,ORE_ARMOR_M.text[0],,
Scripts/content/Items/Armor.d:1126,verbesserte Erzrüstung,改善的矿石盔甲,,,ORE_ARMOR_H.name,,
Scripts/content/Items/Armor.d:1147,Stone der Schmied hat diese antike Rüstung noch verbessern können!,铁匠史东改善的矿石盔甲！,,,ORE_ARMOR_H.text[0],,
Scripts/content/Items/Armor.d:1160,Richterrobe,审判长袍,,,LAW_ARMOR.name,,
Scripts/content/Items/Armor.d:1183,,,,,LAW_ARMOR.text[0],,
Scripts/content/Items/Armor.d:1196,Königliche Garderüstung,皇家守卫盔甲,,,GRD_ARMOR_I.name,,
Scripts/content/Items/Armor.d:1219,,,,,GRD_ARMOR_I.text[0],,
Scripts/content/Items/Armor.d:1232,Nacktes Babe,裸体小孩,,,BAB_ARMOR_NUDE.name,,
Scripts/content/Items/Armor.d:1253,,,,,BAB_ARMOR_NUDE.text[0],,
Scripts/content/Items/Armor.d:1254,,,,,BAB_ARMOR_NUDE.text[1],,
Scripts/content/Items/Armor.d:1255,,,,,BAB_ARMOR_NUDE.text[2],,
Scripts/content/Items/Armor.d:1256,,,,,BAB_ARMOR_NUDE.text[3],,
Scripts/content/Items/Armor.d:1257,,,,,BAB_ARMOR_NUDE.text[4],,
Scripts/content/Items/Armor.d:1258,,,,,BAB_ARMOR_NUDE.text[5],,
Scripts/content/Items/Armor.d:1264,bikini babe,比基尼小孩,,,BAB_ARMOR_BIKINI.name,,
Scripts/content/Items/Armor.d:1285,,,,,BAB_ARMOR_BIKINI.text[0],,
Scripts/content/Items/Armor.d:1286,,,,,BAB_ARMOR_BIKINI.text[1],,
Scripts/content/Items/Armor.d:1287,,,,,BAB_ARMOR_BIKINI.text[2],,
Scripts/content/Items/Armor.d:1288,,,,,BAB_ARMOR_BIKINI.text[3],,
Scripts/content/Items/Armor.d:1289,,,,,BAB_ARMOR_BIKINI.text[4],,
Scripts/content/Items/Armor.d:1290,,,,,BAB_ARMOR_BIKINI.text[5],,
Scripts/content/Items/Artifacts.d:21,Licht,光咒,,,ItArRuneLight.description,,
Scripts/content/Items/Artifacts.d:24,,,,,ItArRuneLight.text[2],,
Scripts/content/Items/Artifacts.d:25,,,,,ItArRuneLight.text[3],,
Scripts/content/Items/Artifacts.d:26,,,,,ItArRuneLight.text[4],,
Scripts/content/Items/Artifacts.d:46,Licht,光咒,,,ItArScrollLight.description,,
Scripts/content/Items/Artifacts.d:49,,,,,ItArScrollLight.text[0],,
Scripts/content/Items/Artifacts.d:51,,,,,ItArScrollLight.text[2],,
Scripts/content/Items/Artifacts.d:52,,,,,ItArScrollLight.text[3],,
Scripts/content/Items/Artifacts.d:53,,,,,ItArScrollLight.text[4],,
Scripts/content/Items/Artifacts.d:75,Feuerpfeil,火焰箭,,,ItArRuneFirebolt.description,,
Scripts/content/Items/Artifacts.d:79,,,,,ItArRuneFirebolt.text[3],,
Scripts/content/Items/Artifacts.d:80,,,,,ItArRuneFirebolt.text[4],,
Scripts/content/Items/Artifacts.d:100,Feuerpfeil,火焰箭,,,ItArScrollFirebolt.description,,
Scripts/content/Items/Artifacts.d:103,,,,,ItArScrollFirebolt.text[0],,
Scripts/content/Items/Artifacts.d:106,,,,,ItArScrollFirebolt.text[3],,
Scripts/content/Items/Artifacts.d:107,,,,,ItArScrollFirebolt.text[4],,
Scripts/content/Items/Artifacts.d:129,Feuerball,火球术,,,ItArRuneFireball.description,,
Scripts/content/Items/Artifacts.d:133,,,,,ItArRuneFireball.text[3],,
Scripts/content/Items/Artifacts.d:154,Feuerball,火球术,,,ItArScrollFireball.description,,
Scripts/content/Items/Artifacts.d:157,,,,,ItArScrollFireball.text[0],,
