location,source,target,id,fuzzy,context,translator_comments,developer_comments
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:93,Was ...? (bestimmt) Eine heilige Aufgabe erwartet mich!,什么．．．? 一项神圣的任务在等着我！,,,DIA_GorNaToth_AngarTalked_Shark_11_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:94,Der Wunsch meines Meisters ist mir Befehl.,我主人的愿望就是我应该执行的命令。,,,DIA_GorNaToth_AngarTalked_Shark_11_02,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:100,"Er hat gesagt, du seiest unwürdig, die Rüstung eines Templers zu tragen.",他说，你不值得穿上一名圣战士的盔甲。,,,DIA_GorNaToth_AngarTalked_Unworthy_15_00,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:101,Niemals! Das hat er nicht gesagt! Nicht über MICH!,不！他不会那么说的！不关我的事！,,,DIA_GorNaToth_AngarTalked_Unworthy_11_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:117,Ich möchte meine Templer-Rüstung abholen.,我想收集我的圣战士盔甲。,,,TPL_1402_GorNaToth_GETSTUFF.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:131,Ich möchte meine Templer-Rüstung abholen.,我想收集我的圣战士盔甲。,,,TPL_1402_GorNaToth_GETSTUFF_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:132,"Es ist mir eine Freude, dem Mann eine von unseren Rüstungen zu überreichen, der die Eier der Minecrawler gefunden hat.",我很高兴为找到矿坑爬行者蛋的英雄穿上盔甲。,,,TPL_1402_GorNaToth_GETSTUFF_Info_11_02,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:133,"Diese Rüstung soll dich schützen, so wie der Schläfer die Bruderschaft schützt!",愿这件盔甲会保护你，就如沈睡者保护兄弟会一样！,,,TPL_1402_GorNaToth_GETSTUFF_Info_11_03,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:159,Ich brauche eine bessere Rüstung.,我需要好点的盔甲。,,,TPL_1402_GorNaToth_ARMOR.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:172,Ich brauche eine bessere Rüstung.,我需要好点的盔甲。,,,Info_GorNaToth_ARMOR_15_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:173,"Ich könnte dir eine bessere Rüstung zuteilen, doch dafür musst du einen großzügigen Beitrag an die Bruderschaft spenden!",我能给你好点的盔甲，但是你必须为兄弟会做出伟大的贡献！,,,Info_GorNaToth_ARMOR_11_02,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:183,Ich möchte eine mittelschwere Templer-Rüstung haben.,我想得到中级圣战士的盔甲。,,,Info_GorNaToth_ARMOR_M_15_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:187,"Du bist noch nicht so weit! Bewähre dich erst als Templer, dann wirst dir auch das Recht zuteil, eine bessere Rüstung zu tragen.",你的经验不够！先证明作一名圣战士的价值，然后你才会赚得穿上好点盔甲的权力。,,,Info_GorNaToth_ARMOR_M_11_02,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:191,"Sobald du in der Lage bist, eine ausreichend große Spende an unsere Gemeinschaft zu leisten, steht dir eine bessere Rüstung zur Verfügung!",只要你能够为我们的社团做出充分地贡献，你不会拥有好点的盔甲！,,,Info_GorNaToth_ARMOR_M_11_03,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:195,"Nun, da du in der Lage bist, die erforderliche Spende zu leisten, sollst du fortan von einer neuen Rüstung geschützt werden.",既然你能够做出贡献，你就会受到新盔甲的保护了。,,,Info_GorNaToth_ARMOR_M_11_04,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:212,Ich möchte eine schwere Templer-Rüstung haben.,我想拥有一件重型圣战士的盔甲。,,,Info_GorNaToth_ARMOR_H_15_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:216,"Du bist noch nicht so weit! Bewähre dich erst noch weiter für unsere Gemeinschaft, dann wirst dir auch das Recht zuteil, solch eine erlesene Rüstung zu tragen.",你不够有经验！证明了你作一名社团会员的价值，你就会被允许穿上这样精致的盔甲了。,,,Info_GorNaToth_ARMOR_H_11_02,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:220,"Du hast dir mittlerweile das Recht verdient, einen solchen Panzer zu tragen, doch du bist zurzeit nicht in der Lage, eine ausreichende Spende an die Gemeinschaft zu leisten!",其间，你赚得了穿上这样盔甲的权力，但是此刻你不能为社团作贡献！,,,Info_GorNaToth_ARMOR_H_11_03,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:224,Trage diese Rüstung fortan als Zeichen der höchsten Ehre!,从现在起，穿上这件代表高级荣誉的盔甲吧！,,,Info_GorNaToth_ARMOR_H_11_04,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:241,Ich hab' es mir anders überlegt!,我改变我的主意了！,,,Info_GorNaToth_ARMOR_BACK_15_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:242,"Wie du meinst. Du weißt, wo du mich findest!",否认你想要什么。你知道在哪儿能找到我！,,,Info_GorNaToth_ARMOR_BACK_11_02,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:257,Kannst du mich trainieren?,你能培训我吗？,,,TPL_1402_GorNaToth_Teach.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:270,Kannst du mich trainieren?,你能培训我吗？,,,TPL_1402_GorNaToth_Teach_15_00,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:271,Stärke und Geschicklichkeit sind ebenso wichtig wie geistige Kraft.,健壮和敏捷性与精神的能量一样重要。,,,TPL_1402_GorNaToth_Teach_11_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:404,Ich will besser mit Einhandwaffen umgehen können.,我想改善自己对单手武器的使用技能。,,,TPL_1402_GorNaToth_TRAIN_Info_15_00,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:408,"Gute Entscheidung! Um deine Technik zu verbessern, musst du erst einmal lernen, deine Waffe richtig zu halten.",那是一个好主意！在你能改善自己的技能前，你必须学会怎样很好的握住武器。,,,TPL_1402_GorNaToth_TRAIN_11_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:409,"Anfänger neigen dazu, Einhandwaffen mit beiden Händen zu halten. Mit so was fängst du am besten gar nicht erst an, das behindert dich nur.",初学者总是用两只手去握单手武器。现在，不要养成那种习惯，它对你是不好的！,,,TPL_1402_GorNaToth_TRAIN_11_02,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:410,"Halt die Waffe mit einer Hand, Klinge nach oben, und dann immer schön schwingen lassen.",用一只手握住武器，刀刃向上，旋转砍削。,,,TPL_1402_GorNaToth_TRAIN_11_03,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:411,"Du musst lernen, den Schwung deiner Waffe mit deinen Bewegungen in Einklang zu bringen, dann kannst du schneller zuschlagen.",你必须学会把武器的招式与你自己的行动相协调。那会提高你袭击的速度。,,,TPL_1402_GorNaToth_TRAIN_11_04,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:412,"Wenn du dich an meine Anweisungen hältst, wirst du in Zukunft eleganter und vor allem schneller kämpfen.",如果你紧记我所教的技术，你的战术在未来就会是一流的。,,,TPL_1402_GorNaToth_TRAIN_11_05,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:413,"Ach, und noch was: Manche Treffer richten mehr Schaden an als andere! Als Anfänger hast du nur eine geringe Chance, solche kritischen Treffer zu landen.",噢，还有一点：一些招式会比其他的更具威力！作为一个初学者，你应该多加揣摩。,,,TPL_1402_GorNaToth_TRAIN_11_06,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:414,"Aber je weiter du fortschreitest, desto besser wird diese Fähigkeit.",你进步得越大，得到的经验也就越多。,,,TPL_1402_GorNaToth_TRAIN_11_07,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:446,"Zeige mir, wie ich im Umgang mit Waffen noch besser werden kann.",请教给我怎样更巧妙地使用单手武器。,,,TPL_1402_GorNaToth_TRAINAGAIN_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:449,"Na gut, die Grundkenntnisse hast du ja schon. Wenn du die Waffe gesenkt hältst, dann kannst du direkt mehr Wucht in deinen ersten Schlag legen.",好，你已知道了基础技术。把武器稍往下握住，会使你在第一次进攻时获得更大的力量。,,,TPL_1402_GorNaToth_TRAINAGAIN_Info_11_02,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:450,"Nutze den Schwung, weißt du noch? Gut, der nächste Schritt ist, dass du deinen Körper mehr einsetzt. Wenn du zweimal geschlagen hast, drehe dich um die eigene Achse, damit überraschst du den Gegner und bist in einer optimalen Position.",旋转使用，明白吗？好，现在你需要更多地把剑与身体相协调。当你进攻两次后，旋转身体。那样，会混淆敌人，使你立于有利的位置。,,,TPL_1402_GorNaToth_TRAINAGAIN_Info_11_03,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:451,Dann ziehst du deine Klinge noch einmal quer von rechts nach links .,然后把你的武器再从右向左砍削一次。,,,TPL_1402_GorNaToth_TRAINAGAIN_Info_11_04,,
Scripts/content/Story/MISSIONS/DIA_TPL_1402_GorNaToth.d:452,"Und wieder von vorne. Vergiss nicht, Übung macht den Meister. Also, geh jetzt und werde ein wahrer Meister des einhändigen Kampfes.",再从后向前砍削。不要忘记：练习是很有效的。所以开始练习成为一位单手武器的大师吧。,,,TPL_1402_GorNaToth_TRAINAGAIN_Info_11_05,,
Scripts/content/Story/MISSIONS/DIA_TPL_1405_GorNaRan.d:34,Was machst du hier?,你在这里做什么？,,,DIA_GorNaRan_Wache.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1405_GorNaRan.d:44,Was machst du hier?,你在这里做什么？,,,DIA_GorNaRan_Wache_15_00,,
Scripts/content/Story/MISSIONS/DIA_TPL_1405_GorNaRan.d:45,"Ich passe auf, das kein Sumpfhai zu nah ans Lager gerät.",我相信没有骗子可以接近营地。,,,DIA_GorNaRan_Wache_13_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1405_GorNaRan.d:46,"Wenn ich du wäre, würde ich 'nen weiten Bogen um die Viecher machen. Du hast keine Chance gegen sie.",如果我是你，我就避开那些野兽。你不可能杀死它们。,,,DIA_GorNaRan_Wache_13_02,,
Scripts/content/Story/MISSIONS/DIA_TPL_1405_GorNaRan.d:47,"Jetzt stör' mich nicht weiter, ich muss die Augen aufhalten.",现在不要再打扰我了，我必须谨慎行事！,,,DIA_GorNaRan_Wache_13_03,,
Scripts/content/Story/MISSIONS/DIA_TPL_1405_GorNaRan.d:68,"Wo willst DU hin, hier darf niemand durch!",你以为你要去哪儿？没有人可以通过这里！,,,Info_TPL_1405_GorNaRan_Info_13_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1405_GorNaRan.d:79,Was ist hier eigentlich los?,这里怎么了？,,,Info_TPL_1405_GorNaRan2.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1405_GorNaRan.d:92,Was ist hier eigentlich los?,这里怎么了？,,,Info_TPL_1405_GorNaRan_Info_15_02,,
Scripts/content/Story/MISSIONS/DIA_TPL_1405_GorNaRan.d:93,"Du fragst mich, was hier los ist? Wirf dich in den Staub und huldige dem Schläfer, denn just in diesem Moment erwacht er und wird alle Ungläubigen vom Antlitz dieser Welt verbannen.",你问我怎么了？不要打扰沈睡者，否则在他醒来时会把所有无信仰者赶出这个世界。,,,Info_TPL_1405_GorNaRan_Info_13_03,,
Scripts/content/Story/MISSIONS/DIA_TPL_1405_GorNaRan.d:104,Wollte mich nur umsehen,我只想四处看看。,,,Info_TPL_1405_GorNaRan3.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1405_GorNaRan.d:117,Wollte mich nur umsehen.,我只想四处看看。,,,Info_TPL_1405_GorNaRan_Info_15_04,,
Scripts/content/Story/MISSIONS/DIA_TPL_1405_GorNaRan.d:118,"Du Wurm, du und deinesgleichen haben hier nichts zu suchen, wenn der Schläfer erwacht! Ich werde dich aus dem Weg räumen müssen.",这里没有你的事！我必须把你赶出去。,,,Info_TPL_1405_GorNaRan_Info_13_05,,
Scripts/content/Story/MISSIONS/DIA_TPL_1405_GorNaRan.d:131,Du kannst mich nicht aufhalten!,你不能阻止我！,,,Info_TPL_1405_GorNaRan4.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1405_GorNaRan.d:144,Du kannst mich nicht aufhalten!,你不能阻止我！,,,Info_TPL_1405_GorNaRan_Info_15_06,,
Scripts/content/Story/MISSIONS/DIA_TPL_1405_GorNaRan.d:145,"Wie du meinst, Junge, für den Schläfer!",无论你对沈睡者说什么！,,,Info_TPL_1405_GorNaRan_Info_13_07,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:33,Was machst du hier?,你在这里做什么？,,,Info_GorHanis_What.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:43,Was machst du hier?,你在这里做什么？,,,Info_GorHanis_What_15_00,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:44,Ich? Ich kämpfe für den Ruhm des Schläfers!,我？我在为沈睡者的荣誉而战！,,,Info_GorHanis_What_08_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:57,Du kämpfst in der Arena?,你在竞技场战斗？,,,Info_GorHanis_Arena.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:70,Du kämpfst in der Arena?,你在竞技场战斗？,,,Info_GorHanis_Arena_15_00,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:71,"Ich wurde von meinen Meistern aus dem Sumpf hierher geschickt, um für den Schläfer zu kämpfen.",沼泽地的主人们派我来这里，为沈睡者而战。,,,Info_GorHanis_Arena_08_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:72,"Zu seiner höheren Ehre kämpfe ich hier - Auf dass alle Ungläubigen sehen, wie stark ich dank seiner Macht geworden bin!",我要为他的最高荣誉而战，因此，所有的无信仰者都可以看到他给我的力量是多么得强大！,,,Info_GorHanis_Arena_08_02,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:84,Was ist der Schläfer?,沈睡者是什么？,,,Info_GorHanis_Sleeper.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:97,Was ist der Schläfer?,沈睡者是什么？,,,Info_GorHanis_Sleeper_15_00,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:98,"Bei uns im Lager findest du Priester, die dir diese Frage besser beantworten können als ich.",你可以去我们的营地里找牧师来回答这个问题，他们要比我回答得好。,,,Info_GorHanis_Sleeper_08_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:99,"Ich will dir nur so viel sagen: Der Schläfer ist unser Erlöser, er hat uns an diesen Ort geführt, und er wird uns auch wieder hier herausholen.",我只能告诉你：沈睡者是我们的救世主，他能把我们领来这个地方，就会把我们带出去。,,,Info_GorHanis_Sleeper_08_02,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:100,"Du meinst, ihr wartet darauf, dass euch euer Gott befreit?",你的意思是，你在等待着神来解放你？,,,Info_GorHanis_Sleeper_15_03,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:101,Ja! Und das Warten wird bald ein Ende haben. Die Vorbereitungen für eine große Anrufung laufen schon.,是的！但等待的时间就要结束了。一次大型的祈祷仪式正在筹备中。,,,Info_GorHanis_Sleeper_08_04,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:113,"Was ist das für eine große Anrufung, die ihr plant?",你们正在筹备什么仪式？,,,Info_GorHanis_Summoning.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:126,"Was ist das für eine große Anrufung, die ihr plant?",你们正在筹备什么仪式？,,,Info_GorHanis_Summoning_15_00,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:127,"Unsere Propheten sagen, die gemeinsame Anrufung des Schläfers sei der Schlüssel zur Freiheit für uns alle!",我们的先知说，对沈睡者的祈祷是通往自由的关键！,,,Info_GorHanis_Summoning_08_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:128,"Wenn du mehr darüber erfahren willst, begib dich zu uns ins Lager.",如果你想知道更多的情况，就去我们的营地吧。,,,Info_GorHanis_Summoning_08_02,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:141,Kannst du mir den Weg zu eurem Lager beschreiben?,你能告诉去你们营地的路吗？,,,Info_GorHanis_WayToST.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:154,Kannst du mir den Weg zu eurem Lager beschreiben?,你能告诉去你们营地的路吗？,,,Info_GorHanis_WayToST_15_00,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:155,"Hier im Alten Lager sind immer einige Novizen, die Neuankömmlinge wie dich in unser Lager begleiten. Du musst sie nur ansprechen!",在旧营地里，总是有一些见习修士乐意陪伴新来的人去我们的营地。你只需要和他们谈谈即可！,,,Info_GorHanis_WayToST_08_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:167,Ich fordere dich zum Duell in der Arena!,我要在这个竞技场和你决斗！,,,Info_GorHanis_Charge.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:180,Ich fordere dich zum Duell in der Arena!,我要在这个竞技场和你决斗！,,,Info_GorHanis_Charge_15_00,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:181,"Es dient nicht der höheren Ehre des Schläfers, wenn ich einen dahergelaufenen Bauertölpel vorm Publikum niedermetzele.",如果我在观众面前杀了一个盗贼，那并不是沈睡者的荣誉。,,,Info_GorHanis_Charge_08_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:182,"Ich werde erst gegen dich kämpfen, wenn du ein würdiger Gegner für mich bist.",我只与有价值的对手决斗。,,,Info_GorHanis_Charge_08_02,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:183,"Aber ich bin mir sicher, die Kämpfer aus dem Alten oder dem Neuen Lager haben nicht so einen hohen moralischen Anspruch ...",但是我想从旧营地或新营地来的斗士不会都是这类人。,,,Info_GorHanis_Charge_08_03,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:196,"Bin ich jetzt gut genug, um gegen dich zu kämpfen?",现在的我有能力与你决斗吗？,,,Info_GorHanis_ChargeGood.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:209,"Bin ich jetzt gut genug, um gegen dich zu kämpfen?",现在的我有能力与你决斗吗？,,,Info_GorHanis_ChargeGood_15_00,,
Scripts/content/Story/MISSIONS/DIA_TPL_1422_GorHanis.d:210,Nein! Deine Stärke reicht noch nicht aus - du bist kein Gegner für mich!,是的！你还不够强壮－－你不是我的对手！,,,Info_GorHanis_ChargeGood_08_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1439_GorNaDrak.d:33,Hi! Wohin soll's denn gehen?,你好！你们要去哪儿？,,,DIA_GorNaDrak_Greet.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1439_GorNaDrak.d:43,Hi! Wohin soll's denn gehen?,你好！你们要去哪儿？,,,DIA_GorNaDrak_Greet_15_00,,
Scripts/content/Story/MISSIONS/DIA_TPL_1439_GorNaDrak.d:44,"Wir bringen das Sekret der Minecrawler, das unsere Brüder in der Alten Mine gewinnen, zu Cor Kalom.",我们带着在旧矿坑里收集到的矿坑爬行者分泌物去给寇尔卡隆。,,,DIA_GorNaDrak_Greet_09_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1439_GorNaDrak.d:45,"Einmal täglich gehen wir zur Alten Mine, um es abzuholen.",我们每天都去旧矿坑收集这个东西。,,,DIA_GorNaDrak_Greet_09_02,,
Scripts/content/Story/MISSIONS/DIA_TPL_1439_GorNaDrak.d:57,Was ist das für ein Sekret?,那是一种什么分泌物？,,,DIA_GorNaDrak_WasSekret.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1439_GorNaDrak.d:70,Was ist das für ein Sekret?,那是一种什么分泌物？,,,DIA_GorNaDrak_WasSekret_15_00,,
Scripts/content/Story/MISSIONS/DIA_TPL_1439_GorNaDrak.d:71,"Wir gewinnen es aus den Zangen der Minecrawler. Wenn man weiß wie, kann man sie herausnehmen, ohne dass das Sekret verloren geht.",我们把它从矿坑爬行者的牙齿里取了出来。如果你想知道怎么去做，你可以去掉牙齿，取出分泌物。,,,DIA_GorNaDrak_WasSekret_09_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1439_GorNaDrak.d:83,"Kannst du mir sagen, wie ich an das Sekret eines Minecrawlers herankomme?",你能告诉我怎么才能得到矿坑爬行者的分泌物吗？,,,DIA_GorNaDrak_TeachMandibles.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1439_GorNaDrak.d:96,"Kannst du mir sagen, wie ich an das Sekret eines Minecrawlers herankomme?",你能告诉我怎么才能得到矿坑爬行者的分泌物吗？,,,DIA_GorNaDrak_TeachMandibles_15_00,,
Scripts/content/Story/MISSIONS/DIA_TPL_1439_GorNaDrak.d:97,"Klar, nachdem du das Vieh getötet hast, packst du es an den Beißzangen und reißt sie gerade heraus. Dann kommt die Sekretdrüse mit raus, ohne zu zerreißen.",当然。当你杀死矿坑爬行者后，你就可以把它们的牙齿割下来。然后你就能得到其分泌物了。,,,DIA_GorNaDrak_TeachMandibles_09_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1439_GorNaDrak.d:114,Wofür braucht Cor Kalom das Sekret?,寇尔卡隆需要这些分泌物做什么？,,,DIA_GorNaDrak_WhatFor.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1439_GorNaDrak.d:127,Wofür braucht Cor Kalom das Sekret?,寇尔卡隆需要这些分泌物做什么？,,,DIA_GorNaDrak_WhatFor_15_00,,
Scripts/content/Story/MISSIONS/DIA_TPL_1439_GorNaDrak.d:128,"Soweit ich weiß, gewinnt er daraus ein Elixier, das die magische Kraft eines Novizen steigert.",据我所知，他用它制造药剂，以此来提高见习修士的魔法能量。,,,DIA_GorNaDrak_WhatFor_09_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1439_GorNaDrak.d:129,"Seit wir uns auf die große Anrufung vorbereiten, kann er gar nicht genug von dem Zeug bekommen.",因为我们正在准备一次大型的祈祷仪式，所以他就不能得到足够的原料了。,,,DIA_GorNaDrak_WhatFor_09_02,,
Scripts/content/Story/MISSIONS/DIA_TPL_1439_GorNaDrak.d:130,Mit Hilfe des Elixiers will er die Novizen auf den großen Tag vorbereiten.,有了药剂的帮助，他就可以准备那个伟大的日子了。,,,DIA_GorNaDrak_WhatFor_09_03,,
Scripts/content/Story/MISSIONS/DIA_TPL_1439_GorNaDrak.d:143,Habt ihr schon genug Elixier für die große Anrufung des Schläfers?,为了这次大型的沈睡者祈祷仪式，你有足够的药剂了吗？,,,DIA_GorNaDrak_Permanent.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1439_GorNaDrak.d:156,Habt ihr schon genug Elixier für die große Anrufung des Schläfers?,为了这次大型的沈睡者祈祷仪式，你有足够的药剂了吗？,,,DIA_GorNaDrak_Permanent_15_00,,
Scripts/content/Story/MISSIONS/DIA_TPL_1439_GorNaDrak.d:157,Nein - Wir müssen noch 'ne Menge sammeln - in der Alten Mine sind unsere Minecrawler-Jagdtrupps Tag und Nacht im Einsatz.,不－－我们仍然必须收集更多的分泌物－－我们的矿坑爬行者猎杀小组日日夜夜都在忙碌。,,,DIA_GorNaDrak_Permanent_09_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1455_GorBoba.d:17,"Verschwinde, du bist hier nicht erwünscht.",走开，这里不欢迎你。,,,Info_TPL_1455_GorBoba_08_01,,
Scripts/content/Story/MISSIONS/DIA_TPL_1455_GorBoba.d:25,Willst DU mich aufhalten?,你要阻止我？,,,Info_TPL_1455_GorBoba1.description,,
Scripts/content/Story/MISSIONS/DIA_TPL_1455_GorBoba.d:38,Willst DU mich aufhalten?,你要阻止我？,,,Info_TPL_1455_GorBoba1_15_01,,
