location,source,target,id,fuzzy,context,translator_comments,developer_comments
Scripts/content/Story/Log_Constants.d:24,Orktempel,兽人殿,,,OrcTemple_Note,,
Scripts/content/Story/Log_Constants.d:25,"GorBoba hat sich mir in den Weg gestellt um micht auf zu halten. Ich habe noch von ihm erfahren, dass Kalom und seine Anhänger von dem Hohenpriester Macht verliehen bekommen haben, so dass sie nicht mehr mit menschlichen Waffen verletzt werden können.",高伯芭想阻止我。他告诉我，高等牧师给了寇尔卡隆和他的支持者们强大的能\n量，并使他们拥有了人类的超凡武器。,,,OrcTemple_Note_1,,
Scripts/content/Story/Log_Constants.d:30,Ernennung zum Schatten,任命为巡逻兵,,,GE_BecomeShadow,,
Scripts/content/Story/Log_Constants.d:32,Beförderung zum Templer,提拔成圣战士,,,GE_BecomeTemplar,,
Scripts/content/Story/Log_Constants.d:33,Heute hat mich Cor Angar zu einem Templer ernannt. Gor Na Toth soll mir meine neue Rüstung überreichen. Er hält sich normalerweise am Übungsplatz auf.,今天，寇尔安卡已经任命我为一名圣战士了。葛纳托斯会交给我新的盔甲。他经\n常在训练场地上。,,,GE_BecomeTemplar_1,,
Scripts/content/Story/Log_Constants.d:34,"Wenn ich die Eier zurückgebracht habe, sollte ich mal mit Cor Angar reden. Vielleicht nimmt er mich in die Reihen der Templer auf.",在我带回矿坑爬行者的蛋后，我就应该去找寇尔安卡谈谈。也许他会让我加入圣\n战士的行列。,,,GE_BecomeTemplar_2,,
Scripts/content/Story/Log_Constants.d:35,Ich sollte mal mit Cor Angar reden. Vielleicht nimmt er mich in die Reihen der Templer auf.,我应该去找寇尔安卡谈谈。也许他会允许我加入圣战士的。,,,GE_BecomeTemplar_3,,
Scripts/content/Story/Log_Constants.d:36,Gor Na Toth überreichte mir meine erste Templer-Rüstung. Nun bin ich ein vollwertiges Mitglied dieser Kriegergemeinschaft!,托斯给了我第一件圣战士盔甲。现在，我是一名合格的圣战士了！,,,GE_BecomeTemplar_4,,
Scripts/content/Story/Log_Constants.d:39,Beförderung zum Gardisten,提拔为守卫,,,GE_BecomeGuard,,
Scripts/content/Story/Log_Constants.d:40,"Wenn ich die Eier zurückgebracht habe, sollte ich mal mit Thorus reden. Vielleicht nimmt er mich in die Reihen der Gardisten auf.",我一拿回矿坑爬行者的蛋，就要和索拉斯谈谈。也许他会让我加入守卫的。,,,GE_BecomeGuard_1,,
Scripts/content/Story/Log_Constants.d:41,"Ich habe meine erste Gardistenrüstung bei Stone dem Schmied abgeholt. Ich kann dort noch bessere Rüstungen kaufen, was er sich allerdings teuer bezahlen lässt.",我已经在史东的铁匠铺里拿到了自己的第一件守卫的盔甲。我本来可以在那里买\n到更好的盔甲，但是他的价格太高了。,,,GE_BecomeGuard_2,,
Scripts/content/Story/Log_Constants.d:42,Heute hat mich Thorus in die Reihen der Gardisten aufgenommen. Ich kann mir bei dem Schmied Stone in der Burg meine neue Rüstung abholen.,今天，索拉斯已经允许我成为一名守卫了。我可以去找城堡里的铁匠史东取新的\n盔甲了。,,,GE_BecomeGuard_3,,
Scripts/content/Story/Log_Constants.d:44,Der Kreis der Feuermagier,火界法师环,,,GE_BecomeFiremage,,
Scripts/content/Story/Log_Constants.d:45,"Corristo hat sich bereit erklärt, mich in den Kreis der Feuermagier aufzunehmen. Er will mich allerdings vorher auf die Probe stellen.",克里斯托告诉我，他将允许让我加入火界法师。但是，要等到我通过他的考验\n．．．,,,GE_BecomeFiremage_1,,
Scripts/content/Story/Log_Constants.d:46,Ich habe die Probe bestanden und den Schwur des Feuers abgelegt. Fortan trage ich die rote Robe des Feuerkreises!,我通过了考验，并宣誓成为了一名火界法师。从现在起，我要穿上火界法师的红\n色长袍了！,,,GE_BecomeFiremage_2,,
Scripts/content/Story/Log_Constants.d:48,Beförderung zum Söldner,提拔为佣兵,,,GE_BecomeMercenary,,
Scripts/content/Story/Log_Constants.d:49,Ich sollte mal mit Lee reden. Vielleicht nimmt er mich in die Reihen der Söldner auf.,我应该去找黎翌说说。也许他会让我加入佣兵的。,,,GE_BecomeMercenary_1,,
Scripts/content/Story/Log_Constants.d:50,Lee hat mich bei den Söldnern aufgenommen.,黎翌已经允许我加入佣兵了。,,,GE_BecomeMercenary_2,,
Scripts/content/Story/Log_Constants.d:56,Händler im Alten Lager,旧营地里的商人,,,GE_TraderOC,,
Scripts/content/Story/Log_Constants.d:57,Diego verteilt bessere RÜSTUNGEN für Gomez' Schatten. Er hängt vor dem Eingang zur Burg herum.,迪哥有件为葛梅兹的巡逻兵准备的好盔甲。他就在城堡的入口处。,,,GE_TraderOC_1,,
Scripts/content/Story/Log_Constants.d:58,Der Gardist Skip auf dem hinteren Burginnenhof verkauft WAFFEN. Aber nur an Gomez' Leute.,守卫在后面的院子里卖武器。但是，只卖给葛梅兹的人。,,,GE_TraderOC_2,,
Scripts/content/Story/Log_Constants.d:59,Torrez verkauft SPRUCHROLLEN und RUNEN. Er hält sich tagsüber im Burghof auf.,托里斯卖法术滚动条和符石。白天，他呆在庭院里。,,,GE_TraderOC_3,,
Scripts/content/Story/Log_Constants.d:60,Der Bandit Mordrag verkauft im Alten Lager Waren aller Art zu günstigen Preisen.,盗贼摩达哥在旧营地里，以适当的价格卖各种各样的货物。,,,GE_TraderOC_4,,
Scripts/content/Story/Log_Constants.d:61,Bandit Mordrag verhökert am Marktplatz Diebesgut,盗贼摩达哥在市场上卖偷来的货物。,,FALSE,GE_TraderOC_5,,
Scripts/content/Story/Log_Constants.d:62,"Fisk, der Schatten handelt mit Waren aller Art, vor allem WAFFEN. Er hält sich am Marktplatz auf.",巡逻兵菲斯卡交易各种各样的货物，尤其是武器。他经常在市场上。,,,GE_TraderOC_6,,
Scripts/content/Story/Log_Constants.d:63,Der Schatten Dexter am Marktplatz handelt mit Sumpfkraut und TRÄNKEN aus dem Sektenlager.,巡逻兵德克斯特做学派学地的沼泽烟草及药剂的生意。,,,GE_TraderOC_7,,
Scripts/content/Story/Log_Constants.d:64,Cavalorn handelt mit BÖGEN und PFEILEN. Er hält sich in der Schlucht westlich des Alten Lagers auf dem Weg ins Neue Lager auf.,卡瓦隆做弓箭的生意。我将会在去新营地的路上，旧营地西部的山谷中找到他。,,,GE_TraderOC_8,,
Scripts/content/Story/Log_Constants.d:65,Graham der Buddler verkauft Karten links vom Haupptor.,采矿工格雷姆在主大门的左侧出售地图。,,,GE_TraderOC_9,,
Scripts/content/Story/Log_Constants.d:66,"Der Buddler Gravo verkauft eine Dienstleistung besonderer Art. Wenn ich es mir bei wichtigen Leuten im Alten Lager verscherzt habe, kann ich ihn bezahlen, um den Streit beizulegen.",采矿工葛雷渥出售各种各样的特殊服务，如果我惹上了营地里重要人物的麻烦，\n我就可以付钱给他，由他去解决。,,,GE_TraderOC_10,,
Scripts/content/Story/Log_Constants.d:67,Dexter und Fisk handeln mit verschiedenen Waren am Marktplatz.,德克斯特和菲斯卡在市场上交易大量的货物。,,,GE_TraderOC_11,,
Scripts/content/Story/Log_Constants.d:70,Händler im Neuen Lager,新营地里的商人,,,GE_TraderNC,,
Scripts/content/Story/Log_Constants.d:71,Riordian der Wassermagier handelt mit TRÄNKEN. Er ist im Alchemielabor auf der obersten Ebene zu finden.,水界法师里欧丁交易药剂。他在上层的炼金实验室里。,,,GE_TraderNC_1,,
Scripts/content/Story/Log_Constants.d:72,"Cronos verkauft magische Utensilien wie RUNEN, SPRUCHROLLEN und RINGE. Er ist Tag und Nacht am Gitter über dem großen Erzhaufen zu finden.",克罗诺斯卖魔法物品，如符石、法术滚动条和戒指。他日日夜夜都在在大矿石堆\n的梯子上，我可以在那里找到他。,,,GE_TraderNC_2,,
Scripts/content/Story/Log_Constants.d:73,Cipher kauft und verkauft Waren aller Art in der Kneipe auf dem See. Er ist besonders an größeren Lieferungen Sumpfkraut interessiert.,赛佛在湖边的酒吧里买卖各种货物。他尤其喜欢购买沼泽烟草。,,,GE_TraderNC_3,,
Scripts/content/Story/Log_Constants.d:74,Baal Kagan verkauft Krautstengel an die Banditen und Söldner im Neuen Lager.,巴尔．卡甘把沼泽烟草秆出售给新营地的盗贼和佣兵们。,,,GE_TraderNC_4,,
Scripts/content/Story/Log_Constants.d:75,"Sharky der Bandit, handelt mit WAFFEN und anderen Waren. Er hält sich meistens irgendwo im Neuen Lager auf.",盗贼夏奇做武器和其他货物的生意。他经常在新营地里随处走动。,,,GE_TraderNC_5,,
Scripts/content/Story/Log_Constants.d:76,Wolf versorgt die Banditen mit RÜSTUNGEN. Er ist normalerweise vor seiner Hütte in der Großen Wohnhöhle zu finden.,渥夫给盗贼们供应盔甲。他经常在那个大洞里，他的屋子前面。,,,GE_TraderNC_6,,
Scripts/content/Story/Log_Constants.d:77,"Wolf, der Bandit, handelt mit BÖGEN.",盗贼渥夫交易弓。,,,GE_TraderNC_7,,
Scripts/content/Story/Log_Constants.d:80,Händler im Sumpflager,沼泽地营地里的商人,,,GE_TraderPSI,,
Scripts/content/Story/Log_Constants.d:81,"Der Guru Baal Cadar verkauft RUNEN, SPRUCHROLLEN, TRÄNKE, AMULETTE und RINGE.",巴尔．卡塔尔卖符石、法术滚动条、药剂、护身符和戒指。,,,GE_TraderPSI_1,,
Scripts/content/Story/Log_Constants.d:82,Bessere NOVIZENRÜSTUNGEN bekomme ich von Baal Namib.,我要从巴尔．那米处拿到好点的见习修士盔甲。,,,GE_TraderPSI_2,,
Scripts/content/Story/Log_Constants.d:83,Der Novize Darrion handelt mit WAFFEN. Er hält sich die meiste Zeit in der Schmiede auf.,见习修士达瑞恩做武器生意。他大部分时间都在铁匠铺里。,,,GE_TraderPSI_3,,
Scripts/content/Story/Log_Constants.d:84,Baal Cadar verkauft RUNEN und SPRUCHROLLEN,巴尔．卡塔尔出售符石和法术滚动条。,,FALSE,GE_TraderPSI_4,,
Scripts/content/Story/Log_Constants.d:85,Fortuno handelt unter dem Alchemielabor mit Kräutern,法图诺在炼金实验室下做沼泽烟草生意。,,FALSE,GE_TraderPSI_5,,
Scripts/content/Story/Log_Constants.d:86,Gor Na Toth verteilt bessere Templer-RÜSTUNGEN. Dafür erwarteter allerdings eine großzügige Spende an die Bruderschaft. Er ist tagsüber auf dem Übungsplatz der Templer zu finden.,托斯有一件圣战士的良好盔甲。但是，作为交换，他期望有人能给兄弟会做一次\n慷慨的捐献。他白天在训练场地上。,,,GE_TraderPSI_6,,
Scripts/content/Story/Log_Constants.d:89,Händler ausserhalb der Lager,营地外的商人,,,GE_TraderOW,,
Scripts/content/Story/Log_Constants.d:90,Scorpio hat aufgrund der Situation das Alte Lager verlassen und hält sich nun in der Jagdhütte bei Cavalorn zwischen dem Alten und dem Neuen Lager auf.,斯考奥已经离开了旧营地，现在和卡瓦隆一起呆在旧营地与新营地之间的打猎小\n屋内。,,,GE_TraderOW_Scorpio,,
Scripts/content/Story/Log_Constants.d:93,Lehrer im Alten Lager,旧营地的助教,,,GE_TeacherOC,,
Scripts/content/Story/Log_Constants.d:94,Scorpio kann mir den Umgang mit der ARMBRUST zeigen,斯考奥能教我怎样使用一张弩。,,FALSE,GE_TeacherOC_Scorpio,,
Scripts/content/Story/Log_Constants.d:95,Scatty der Arenameister kann mich im Kampf mit EINHÄNDERN ausbilden.,竞技场的主人，史卡帝可以教我如何用单手武器战斗。,,,GE_TeacherOC_Scatty,,
Scripts/content/Story/Log_Constants.d:96,Bei Thorus kann ich meine STÄRKE und mein GESCHICK verbessern,索拉斯将帮助我提高我的力量和敏捷度。,,FALSE,GE_TeacherOC_Thorus1,,
Scripts/content/Story/Log_Constants.d:97,"Thorus kann mir den Kampf mit ZWEIHÄNDERN beibringen, wenn ich im EINHÄNDIGEN Kampf gemeistert bin.",只要我掌握了单手武器的使用，索拉斯就可以教我双手武器的运用了。,,,GE_TeacherOC_Thorus2,,
Scripts/content/Story/Log_Constants.d:98,"Torrez kann mir zeigen, wie ich meine MANA steigern kann. Er hält sich tagsüber im Burghof auf.",托里斯可以指引我，怎样增加我的法力。白天，他呆在庭院里。,,,GE_TeacherOC_Torrez,,
Scripts/content/Story/Log_Constants.d:99,Corristo kann mich die magischen KREISE lehren und meine MANA steigern. Er hält sich den ganzen Tag im Haus der Feuermagier auf.,克里斯托可以教给我魔法环，并增加我的法力。他在火界法师的房子里。,,,GE_TeacherOC_Corristo,,
Scripts/content/Story/Log_Constants.d:100,Fingers kann mir die Talente der TASCHENDIEBSTAHL und SCHLÖSSER ÖFFNEN beibringen,宾克斯可以教给我扒手的技能，以及怎样开锁。,,FALSE,GE_TeacherOC_Fingers1,,
Scripts/content/Story/Log_Constants.d:101,"Fingers kann mir TASCHENDIEBSTAHL und SCHLÖSSER ÖFFNEN beibringen, er wohnt in einer Hütte nahe der Arena, etwas zurükliegend an der Burgmauer.",宾克斯可以教给如何扒口袋及如何开锁。他住在竞技场附近的一个小屋中，靠近\n城堡的围墙，比较隐蔽。,,,GE_TeacherOC_Fingers2,,
Scripts/content/Story/Log_Constants.d:102,Diego kann mir helfen STÄRKER und GESCHICKTER zu werden.,迪哥可以帮我更加强壮，更加敏捷。,,,GE_TeacherOC_Diego,,
Scripts/content/Story/Log_Constants.d:105,Lehrer im Neuen Lager,新营地的助教,,,GE_TeacherNC,,
Scripts/content/Story/Log_Constants.d:106,"Cronos kann mir helfen, meine MANA zu steigern. Er ist Tag und Nacht am Gitter über dem großen Erzhaufen zu finden.",克罗诺斯可以帮我增加法力。他日日夜夜都在在大矿石堆的梯子上，我可以在那\n里找到他。,,,GE_TeacherNC_Cronos,,
Scripts/content/Story/Log_Constants.d:107,"Saturas, der Anführer der Wassermagier lehrt die magischen KREISE. Er hält sich stets am Pentagramm auf der obersten Ebene auf.",水界法师的领导者沙图拉斯可以教给我魔法环。他总是在上层的星印室里。,,,GE_TeacherNC_Saturas,,
Scripts/content/Story/Log_Constants.d:108,Buster der Bandit unterichtet das Talent AKROBATIK.,盗贼拔斯特可以教授特技的技能。,,,GE_TeacherNC_Buster,,
Scripts/content/Story/Log_Constants.d:109,"Lares kann mir beibringen, mein GESCHICK und meine STÄRKE zu verbessern.",赖理斯可以教我提高自己的技能和力量。,,,GE_TeacherNC_Lares,,
Scripts/content/Story/Log_Constants.d:110,"Wedge der Bandit, kann mir die Talente SCHLEICHEN, TASCHENDIEBSTAHL und SCHLÖSSER ÖFFNEN beibringen.",盗贼维兹能教给我偷偷摸摸行动、扒口袋和撬锁的技能。,,,GE_TeacherNC_Wedge,,
Scripts/content/Story/Log_Constants.d:111,Wolf der Bandit kann mir den Umgang mit dem BOGEN beibringen.,盗贼渥夫能教我怎样使用一张弓。,,,GE_TeacherNC_Wolf1,,
Scripts/content/Story/Log_Constants.d:112,"Wolf der Bandit, kann mir zeigen, wie ich mein GESCHICK verbessere.",渥夫能教我怎样提高我的敏捷性。,,,GE_TeacherNC_Wolf2,,
Scripts/content/Story/Log_Constants.d:113,"Cord der Söldner, kann mich im Kampf mit EINHÄNDERN schulen. Er ist tagsüber auf dem Felsplateau am See zu finden.",佣兵寇德可以教给我如何使用单手武器。白天，我可以在湖边的岩石高地上找到\n他。,,,GE_TeacherNC_Cord,,
Scripts/content/Story/Log_Constants.d:114,"Lee kann mir den Kampf mit ZWEIHÄNDIGEN Waffen beibringen. Außerdem kann er mich lehren, meine STÄRKE und mein GESCHICK zu verbessern.",黎翌可以教我如何使用双手武器。除此之外，他还可以教我提高自己的力量和敏\n捷性。,,,GE_TeacherNC_Lee,,
Scripts/content/Story/Log_Constants.d:117,Lehrer im Sumpflager,沼泽地营地的助教,,,GE_TeacherPSI,,
Scripts/content/Story/Log_Constants.d:118,"Der Guru Baal Cadar kann mir helfen, meine MANA zu steigern",巴尔．卡塔尔可以帮我增加自己的法力。,,FALSE,GE_TeacherPSI_1,,
Scripts/content/Story/Log_Constants.d:119,Baal Cadar kann mich die magischen KREISE der Runenmagie lehren.,巴尔．卡塔尔可以教我符石魔法的各环内容。,,,GE_TeacherPSI_2,,
Scripts/content/Story/Log_Constants.d:120,"Cor Angar unterrichtet STÄRKE, GESCHICK und den ZWEIHÄNDIGEN Kampf. Diesen aber nur, wenn ich im EINHÄNDIGEN Kampf gemeistert bin. Man kann ihn normalerweise auf dem Übungsplatz der Templer auf der zweiten Stegebene finden.",寇尔安卡能教给我战斗的力量、敏捷和双手武器的使用。一旦我掌握了单手武器，\n他就只能教我最后一种知识了。他通常在通道第二层，圣战士的训练场地。,,,GE_TeacherPSI_3,,
Scripts/content/Story/Log_Constants.d:121,"Der Templer Gor Na Toth kann mir helfen, meine STÄRKE, mein GESCHICK und mein MANA zu verbessern.",圣战士托斯可以帮我提高自己的力量、敏捷和法力。,,,GE_TeacherPSI_4,,
Scripts/content/Story/Log_Constants.d:122,Der Templer Gor Na Toth kann mir den Kampf mit EINHÄNDIGEN Waffen beibringen.,圣战士托斯可以教我用单手武器战斗。,,,GE_TeacherPSI_5,,
Scripts/content/Story/Log_Constants.d:125,Lehrer ausserhalb der Lager,营地外的助教,,,GE_TeacherOW,,
Scripts/content/Story/Log_Constants.d:126,"Der Bandit Drax bot an, mir viel über das Ausnehmen von Tieren hier beizubringen, wenn ich seine Preise bezahlen kann. Er jagt am Weg vom Austauschplatz zum Alten Lager.",如果我能值钱给盗贼得瑞克，那么他就能教给我如何取下动物的器官。他在从贸\n易广场去旧营地的路上打猎。,,,GE_TeacherOW_1,,
Scripts/content/Story/Log_Constants.d:127,"Aidan, ein Jäger der auf dem Weg zwischen Altem und Neuen Lager lebt, kann mir beibringen, wie man Tiere richtig ausschlachtet.",猎人艾登住在旧营地与新营地之间的路上。他可以教我如何取下动物的器官。,,,GE_TeacherOW_2,,
Scripts/content/Story/Log_Constants.d:128,"Cavalorn kann mir Schleichen beibringen. Seine Hütte steht in einer Schlucht westlich des Alten Lagers, auf dem Weg zum Neuen Lager.",卡瓦隆可以教我如何偷偷摸摸地行动。他的屋子在旧营地西部的山谷里，直接对\n着新营地。,,,GE_TeacherOW_3,,
Scripts/content/Story/Log_Constants.d:129,Cavalorn ist Jäger. Von ihm kann ich ausser SCHLEICHEN noch BOGENSCHIESSEN lernen. Er lebt in einer Hütte zwischen Altem und Neuem Lager.,卡瓦隆是一名猎人。他可以教我偷偷摸摸地行动，也可以教我如何使用一张弓。\n他住在新旧营地之间的小屋子里。,,,GE_TeacherOW_4,,
Scripts/content/Story/Log_Constants.d:132,Wissen der Tierverwertung,捕食的开发,,,GE_AnimalTrophies,,
Scripts/content/Story/Log_Constants.d:133,Wissen über Stachel entfernen - Blutfliegen,怎样拔刺－－血苍蝇,,,GE_AnimalTrophies_Stinger,,
Scripts/content/Story/Log_Constants.d:134,"Wissen über Zähne entfernen - Wolf, Orkhund, Snapper, Beisser, Bluthund, Schattenläufer.",拔牙的知识－－狼、兽人犬、野狗、小咬、嗜血犬、黑兽。,,,GE_AnimalTrophies_Teeth,,
Scripts/content/Story/Log_Constants.d:135,"Wissen über Fell abziehen - Wolf, Orkhund, Schattenläufer, Troll",剥皮的知识－－狼、兽人犬、黑兽、巨人。,,,GE_AnimalTrophies_Fur,,
Scripts/content/Story/Log_Constants.d:136,"Wissen über Krallen abziehen - Warane, Snapper, Lurker, Beisser, Razor",拔爪子的知识－－蜥蜴、野狗、水蜥蜴、小咬、雷兹。,,,GE_AnimalTrophies_Claws,,
Scripts/content/Story/Log_Constants.d:137,"Wissen über Häuten - Lurker, Sumpfhai",剥壳的知识－－水蜥蜴、沼泽巨虫。,,,GE_AnimalTrophies_Skin,,
Scripts/content/Story/Log_Constants.d:138,Wissen über Platten entfernen - Minecrawler - Krieger,剥除鳞片的知识－－矿坑爬行者－－战士,,,GE_AnimalTrophies_CrawlerPlates,,
Scripts/content/Story/Log_Constants.d:139,Wissen über Zangen rausschneiden - Minecrawler,怎样切除牙齿－－矿坑爬行者,,,GE_AnimalTrophies_CrawlerMandibles,,
Scripts/content/Story/Log_Constants.d:146,Auftrag von Thorus,索拉斯的探索,,,CH1_MordragKO,,
Scripts/content/Story/Log_Constants.d:147,"Thorus hat mich damit beauftragt, einen Banditen namens Mordrag aus dem Lager zu vertreiben. Wie ich das anstelle hat er mir überlassen. Außerdem darf niemand erfahren, dass Thorus dahintersteckt.",索拉斯要求我，把一个叫摩达哥的盗贼赶出营地。怎么去做，取决于我。但是，\n任何人不得知道此事牵涉索拉斯。,,,CH1_MordragKO_1,,
Scripts/content/Story/Log_Constants.d:148,Mordrag hält sich am Südtor auf der Rückseite der Burg auf.,摩达哥在城堡后面的南大门处。,,,CH1_MordragKO_2,,
Scripts/content/Story/Log_Constants.d:149,"Thorus war beeindruckt, dass ich Mordrag beseitigt habe. Ein klarer Pluspunkt für mich.",索拉斯很感激我把摩达哥赶了出去。他奖励了我。,,,CH1_MordragKO_3,,
Scripts/content/Story/Log_Constants.d:150,"Thorus ist zufrieden, dass Mordrag nicht mehr hier im Lager ist.",索拉斯非常高兴，因为摩达哥再也不在营地里了。,,,CH1_MordragKO_4,,
Scripts/content/Story/Log_Constants.d:151,"Dass ich Mordrag seinen Namen gesagt habe, hat Thorus gar nicht gefallen. Bei ihm brauche ich mich erstmal nicht mehr sehen lassen.",索拉斯不喜欢我把他的名字告诉了摩达哥。我认为自己不必再呆在他的地盘上\n了。,,,CH1_MordragKO_5,,
Scripts/content/Story/Log_Constants.d:152,"Ich habe Mordrag bewusstlos geschlagen und ihm gesagt, er soll sich nie wieder im alten Lager blicken lassen.",我把摩达哥赶出去了，并告诉他，我不想再在旧营地里见到他了。,,,CH1_MordragKO_6,,
Scripts/content/Story/Log_Constants.d:154,Aufnahme Altes Lager,旧营地的任务,,,CH1_JoinOC,,
Scripts/content/Story/Log_Constants.d:155,Von heute an arbeite ich für Gomez und das Alte Lager. Raven wird mir alles weitere erzählen!,从今天起，我要会葛梅兹和旧营地做事。拉恩会告诉我其他事的！,,,CH1_JoinOC_1,,
Scripts/content/Story/Log_Constants.d:156,"Scatty der Arenameister wird von mir beeindruckt sein, wenn ich einen der Kämpfer fordere.",如果我能挑战一名斗士，那么，竞技场的主人史卡帝就会对我留下好印像。,,,CH1_JoinOC_2,,
Scripts/content/Story/Log_Constants.d:157,Meinem Niederlage gegen Kirgo hat Scatty nicht sehr beeindruckt.,事实上，科尔?击败了我，因此我没有给史卡帝留下好印像。,,,CH1_JoinOC_3,,
Scripts/content/Story/Log_Constants.d:158,Scatty ist beeindruckt von meinem Kampf gegen Kirgo.,史卡帝对我与科尔?的搏斗留下了印像。,,,CH1_JoinOC_4,,
Scripts/content/Story/Log_Constants.d:159,"Ich bin Kharim unterlegen! Mein Mut hat Scatty gefallen, aber meine Kampffähigkeiten nicht.",我被凯林击败了！史卡帝很欣赏我的勇气，而不是我的战斗技能。,,,CH1_JoinOC_5,,
Scripts/content/Story/Log_Constants.d:160,Ich habe es Kharim gezeigt! Scatty hat gestaunt.,我挑战了凯林！史卡帝对此留下了印像。,,,CH1_JoinOC_6,,
Scripts/content/Story/Log_Constants.d:161,"Thorus sagte mir, ich soll mit Diego reden, wenn ich ins Alte Lager aufgenommen werden will. Diego wird mich auf die Probe stellen",索拉斯告诉我，如果我想让旧营地承认自己的身份，就应该去找迪哥谈谈。迪哥\n会考验我的。,,FALSE,CH1_JoinOC_7,,
Scripts/content/Story/Log_Constants.d:162,"Da ich mich nun endgültig für die Bruderschaft des Schläfers im Sumpflager entschieden habe, kann ich kein Schatten Gomez' mehr werden",因为我现在已经决定加入沼泽地营地里沈睡者的兄弟会了，所以我不能再加入葛\n梅兹的巡逻兵了。,,FALSE,CH1_JoinOC_8,,
Scripts/content/Story/Log_Constants.d:163,Als Mitglied von Lares Bande ist eine Aufnahme im Alten Lager unmöglich geworden.,赖理斯的会员不能加入旧营地，那是不可能的。,,,CH1_JoinOC_9,,
Scripts/content/Story/Log_Constants.d:164,Ich habe Sly das Amulett von Nek gegeben. Er wird mit Diego sprechen und ein gutes Wort für mich einlegen.,我把尼克的护身符给了史力。他将为我和迪哥谈谈。,,,CH1_JoinOC_10,,
Scripts/content/Story/Log_Constants.d:165,"Ich habe Sly das Amulett von Nek gegeben, allerdings bringt mir das Nichts, denn im Alten Lager werde ich nicht mehr aufgenommen.",我把尼克的护身符给了史力。但是，我做得并不好，所以旧营地不会再允许我加\n入了。,,,CH1_JoinOC_11,,
