location,source,target,id,fuzzy,context,translator_comments,developer_comments
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:129,Ich habe diesen Almanach hier,我有历书．．．,,FALSE,Info_Saturas_BOOK.description,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:142,Ich habe diesen Almanach hier ...,我有历书．．．,,,Info_Saturas_BOOK_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:143,"Y'Berion hatte ihn benutzt, um den Fokus aufzuladen.",贝理昂用它补充魔法源。,,,Info_Saturas_BOOK_15_02,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:144,"Sehr gut. Wir benötigen das Wissen aus diesem Buch, um alle fünf der ursprünglichen Fokussteine aufzuladen.",非常好。我们需要的知识有这本书里的内容。我们可以用它来补充五块古老的魔法源宝石。,,,Info_Saturas_BOOK_14_03,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:145,Ich werde den Almanach an mich nehmen!,我会拿到历书的！,,,Info_Saturas_BOOK_14_04,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:161,Ich habe diesen Fokus hier,我有魔法源．．．,,FALSE,Info_Saturas_FOCUS.description,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:174,Ich habe diesen Fokus hier ...,我有魔法源．．．,,,Info_Saturas_FOCUS_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:175,Du hältst einen der Schlüssel für die Zerstörung unser aller Fesseln in Händen.,你用这把钥匙可以解开我们所有的镣铐。,,,Info_Saturas_FOCUS_14_02,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:176,"Es handelt sich um einen der fünf Fokussteine, mit deren Hilfe die magische Barriere erschaffen wurde.",它是我们用来创建魔法屏障的五块魔法源宝石中的一块。,,,Info_Saturas_FOCUS_14_03,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:177,Und mit der fokussierenden Kraft genau dieser Steine werden wir die Mauern aus Energie auch wieder niederreißen.,在这些极为相似的宝石能量帮助下，我们会摧毁那道能量巨墙。,,,Info_Saturas_FOCUS_14_04,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:178,Aber kostet das nicht unglaublich viel magische Energie?,但是那不会耗尽大量的能量吧？,,,Info_Saturas_FOCUS_15_05,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:179,"Richtig, doch wir haben über all die Jahre unermüdlich Erz gesammelt, anstatt es mit unseren Kerkermeistern gegen Annehmlichkeiten zu tauschen.",事实如此，但是在这些年里，我们一直在收集矿石，而不是用它们和狱卒做交易。,,,Info_Saturas_FOCUS_14_06,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:180,"Wie du sicher schon weißt, enthält jeder Erzbrocken etwas magische Energie. Mit Hilfe dieser Energie, die in unserem großen Erzhaufen schlummert, können wir die magische Barriere in Fetzen sprengen.",你必须知道，每一块矿石都包含着大量的魔法能量。这样，在能量的帮助下，我们就积聚成了矿石堆。我们才能毁坏魔法屏障。,,,Info_Saturas_FOCUS_14_07,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:181,Das hört sich gefährlich an.,听起来很危险。,,,Info_Saturas_FOCUS_15_08,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:182,Die Explosion wird rein magischer Natur sein und wird ausschließlich alles magisch Veränderte innerhalb der Barriere zerstören. Für uns Menschen besteht keine Gefahr.,爆炸只是一种魔法自然现像，它只能毁坏屏障里被魔法破坏的事物，而对我们人类是没有危险的。,,,Info_Saturas_FOCUS_14_09,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:183,"Hier, nimm den Fokus. Hoffentlich hilft er dem Plan mit dem Erzhaufen auch wirklich!",来，拿着魔法源。我希望它和矿石堆会真正帮你实现计划！,,,Info_Saturas_FOCUS_15_10,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:199,Was machst du jetzt mit Fokus und Almanach?,现在，你要用魔法源和历书做什么？,,,Info_Saturas_WHATNOW.description,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:212,Was machst du jetzt mit Fokus und Almanach?,现在，你要用魔法源和历书做什么？,,,Info_Saturas_WHATNOW_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:213,Nichts. Wir benötigen vorher die vier restlichen Fokussteine!,没什么。我们首先需要其他四块魔法源宝石！,,,Info_Saturas_WHATNOW_14_03,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:214,Dummerweise befindet sich kein einziger dieser vier magischen Steine in unserem Besitz.,不幸地是，我们没有其他四块魔法源宝石。,,,Info_Saturas_WHATNOW_14_04,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:226,Ich bin bereit diese vier Foki für euch zu suchen!,我愿意为你找到其他四块魔法源宝石！,,,Info_Saturas_OFFER.description,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:239,Ich bin bereit diese vier Foki für euch zu suchen!,我愿意为你找到其他四块魔法源宝石！,,,Info_Saturas_OFFER_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:240,Schließlich will ich auch hier irgendwann wieder raus.,毕竟，有时我很想一个人出去做点事！,,,Info_Saturas_OFFER_15_02,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:241,Ich muss dich warnen. Die Suche wird gleichermaßen schwierig und gefährlich.,我必须警告你。寻找它们会很危险。,,,Info_Saturas_OFFER_14_03,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:242,"Da die Spannungen mit dem Alten Lager immer stärker werden, kann ich hier auch keinen der Söldner entbehren.",由于与旧营地的冲突每天都在变坏，所以我不能借给你佣兵了。,,,Info_Saturas_OFFER_14_04,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:243,Du wärest ganz auf dich alleine gestellt.,你将完全独立处事了。,,,Info_Saturas_OFFER_14_05,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:244,Na ja ... Das ist nun wirklich nichts Neues! Ich werde diese Dinger schon irgendwo auftreiben.,嗯．．．我并没有与众不同。我会找到解决这些事情的方法的。,,,Info_Saturas_OFFER_15_06,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:245,"Deine Zuversicht ehrt dich, aber du wirst einige Gegenstände benötigen.",你的信心很大，但是你需要一些能帮助你的东西。,,,Info_Saturas_OFFER_14_07,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:246,"Nimm diese Karte hier. Sie ist alt, aber auf ihr sind die ursprünglichen Standorte der Fokussteine während der Erschaffung der Barriere verzeichnet.",带上这张地图。它虽然旧了，但是你能在它上面看出屏障创建时，魔法源宝石的原始位置。,,,Info_Saturas_OFFER_14_08,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:247,Darüber hinaus sollte diese Spruchrolle dir eine schnellere Reise zurück in unser Lager ermöglichen.,这本法术滚动条会使你能尽快返回我们的营地。,,,Info_Saturas_OFFER_14_09,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:248,Zu guter Letzt sprich mit Riordian. Er braut die Tränke für das Lager.,最后，你需要去找里欧丁谈谈。他为营地配制药剂。,,,Info_Saturas_OFFER_14_10,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:249,Du findest ihn in seiner Hütte hier auf der obersten Ebene.,你可以在这里的顶层，他的屋子中找到他。,,,Info_Saturas_OFFER_14_11,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:262,"Hm, das ist ein Anfang. Du schlägst dich gut.",嗯，那只是开始。但是你做得很好。,,,Info_Saturas_BRINGFOCUS_14_01,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:263,"Es fehlen noch drei Fokussteine, um unseren großen Plan durchzuführen.",仍然有三块魔法源宝石没有找到。,,,Info_Saturas_BRINGFOCUS_14_02,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:264,Gehe nun und suche die restlichen Fokussteine.,现在去找其他的魔法源宝石吧！,,,Info_Saturas_BRINGFOCUS_14_03,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:272,"Gut, das ist schon der zweite Fokusstein, den du uns bringst.",好，你已经给我们带来了第二块魔法源宝石。,,,Info_Saturas_BRINGFOCUS_14_04,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:273,Wir kommen unserem großen Ziel immer näher.,我们为了共同的目的走得越来越近了。,,,Info_Saturas_BRINGFOCUS_14_05,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:274,Schlag dich tapfer und suche nun die restlichen zwei Fokussteine.,勇敢点，去找其他的两块魔法源宝石吧！,,,Info_Saturas_BRINGFOCUS_14_06,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:282,"Unglaublich, nun haben wir schon insgesamt vier Fokussteine.",简直是难以置信，现在我们有四块魔法源宝石了。,,,Info_Saturas_BRINGFOCUS_14_07,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:283,"Nur noch ein Einziger fehlt uns, dann haben wir alle ursprünglichen Steine in unserem Besitz.",如果找到了另一块，五块魔法源宝石就全了。,,,Info_Saturas_BRINGFOCUS_14_08,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:284,Du hast unserer Gemeinschaft schon jetzt sehr viel Ehre erwiesen. Finde den letzten Fokusstein und unsere Befreiung steht kurz bevor.,你为我们的社团做出了很大的贡献。如果找到最后一块魔法源宝石，我们很快就能自由了。,,,Info_Saturas_BRINGFOCUS_14_09,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:292,"Fantastisch, nun haben wir alle fünf Fokussteine in unserem Besitz.",太棒了，现在我们有五块魔法源宝石了。,,,Info_Saturas_BRINGFOCUS_14_10,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:293,Deine Taten sind von unschätzbarem Wert für unser Lager. Sei dir meines ewigen Dankes gewiss.,你对我们营地的功绩是无以恒量的。相信我们会永远感激你。,,,Info_Saturas_BRINGFOCUS_14_11,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:294,Gehe nun zu Riordian. Er wird dir einen Ausgleich für deine unermesslichen Mühen geben.,现在去找里欧丁吧。他会给你一些非常好的东西。,,,Info_Saturas_BRINGFOCUS_14_12,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:295,"Sprich auch mit Cronos, dem Hüter des Erzes. Auch er wird dir ein Geschenk unserer Gemeinschaft überreichen.",也去找克罗诺斯谈谈，他是矿石的守护者。他会给你我们社团的另一份礼物。,,,Info_Saturas_BRINGFOCUS_14_13,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:314,"Du hast die Teleport-Spruchrolle verbraucht, wie ich sehe. Hier, nimm eine neue.",我看你用的心灵传送法术已经耗尽能量了。给，拿上这个新的吧！,,,Info_Saturas_BRINGFOCUS_14_14,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:329,Ich habe in der Trollschlucht einen Fokus gefunden!,我在溪谷找到了一个魔法源！,,,Info_Saturas_BRINGFOCUS2.description,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:342,Ich habe in der Trollschlucht einen Fokus gefunden!,我在溪谷找到了一个魔法源！,,,Info_Saturas_BRINGFOCUS2_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:362,Ich habe in der Bergfestung einen Fokus gefunden!,我在大山贸易站找到了魔法源！,,,Info_Saturas_BRINGFOCUS3.description,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:375,Ich habe in der Bergfestung einen Fokus gefunden!,我在大山贸易站找到了魔法源！,,,Info_Saturas_BRINGFOCUS3_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:395,Ich habe in der Klosterruine einen Fokus gefunden!,我在废弃的修道院找到了魔法源！,,,Info_Saturas_BRINGFOCUS4.description,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:408,Ich habe in der Klosterruine einen Fokus gefunden!,我在废弃的修道院找到了魔法源！,,,Info_Saturas_BRINGFOCUS4_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:409,"Gorn, der Söldner, war dort und hat mich bei der Suche unterstützt.",佣兵宫尔帮助过我寻找。,,,Info_Saturas_BRINGFOCUS4_15_02,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:429,Ich habe unter dem Stonehenge einen Fokus gefunden!,我在宝石上发现了魔法源！,,,Info_Saturas_BRINGFOCUS5.description,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:442,Ich habe unter dem Stonehenge einen Fokus gefunden!,我在宝石上发现了魔法源！,,,Info_Saturas_BRINGFOCUS5_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:462,Kann nun die Sprengung des Erzhaufens beginnen?,现在你能引爆矿石堆吗？,,,Info_Saturas_ALLFOCI.description,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:476,Kann nun die Sprengung des Erzhaufens beginnen?,现在你能引爆矿石堆吗？,,,Info_Saturas_ALLFOCI_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:477,"Wir haben jetzt alle Artefakte zusammen, die unser großes Vorhaben benötigt.",现在，我们已经拥有了完成计划所需的全部神器。,,,Info_Saturas_ALLFOCI_14_02,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:478,Doch die Erschaffung der Barriere wurde von zwölf Magiern durchgeführt.,但是屏障是由十二位法师创建的。,,,Info_Saturas_ALLFOCI_14_03,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:479,"Um die gewaltigen Energien zu kontrollieren und in die richtigen Bahnen lenken zu können, sind wir Wassermagier nicht genug.",我们没有足够的法师去控制强大的能量，并正确引导它们。,,,Info_Saturas_ALLFOCI_14_04,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:480,Was machen wir dann?,我们能做什么呢？,,,Info_Saturas_ALLFOCI_15_05,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:481,"Mir ist bewusst, dass du schon sehr viel für unsere Gemeinschaft getan hast und wir stehen tief in deiner Schuld ...",我知道你为我们的社团做了很大的贡献，我们会好好报答你的．．．,,,Info_Saturas_ALLFOCI_14_06,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:482,... Doch im Interesse aller Koloniebewohner muss ich dich noch um einen weiteren Gefallen bitten.,．．．但是为了殖民地中所有居民的利益，我必须请你再帮个忙。,,,Info_Saturas_ALLFOCI_14_07,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:494,Ein weiterer Gefallen?,再帮个忙？,,,Info_Saturas_FAVOR.description,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:507,Ein weiterer Gefallen?,再帮个忙？,,,Info_Saturas_FAVOR_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:508,"Ja. Begib dich ins Alte Lager und versuche, einige der Feuermagier für unsere Sache zu gewinnen.",是的。去旧营地，尽量说服那些火界法师促成我们的目的。,,,Info_Saturas_FAVOR_14_02,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:509,DIE FEUERMAGIER??? Warum sollten die Maden den Speck verlassen wollen?,火界法师？？？为什么他们应该放弃舒适的生活？,,,Info_Saturas_FAVOR_15_03,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:510,Ein Zusammenbruch der Barriere würde ihre Machtposition zunichte machen!,屏障的毁坏会夺走他们的权势和地位！,,,Info_Saturas_FAVOR_15_04,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:511,Genau aus diesem Grunde musst DU dich um diese schwierige Mission kümmern. Du kennst Leute aus allen Lagern der Kolonie.,这是你必须完成这项任务的理由。你知道所有营地的人都是殖民地的人。,,,Info_Saturas_FAVOR_14_05,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:512,"Erinnere die Feuermagier an die alten Zeiten, als wir noch gemeinsam die magischen Künste studierten.",提醒火界法师，我们一起做这件事的时间。,,,Info_Saturas_FAVOR_14_06,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:524,"Nun gut, ich werde versuchen, die Feuermagier zu überreden!",那么好吧，我将尽力说服火界法师！,,,Info_Saturas_ACCEPT.description,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:537,"Nun gut, ich werde versuchen, die Feuermagier zu überreden!",那么好吧，我将尽力说服火界法师！,,,Info_Saturas_ACCEPT_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:538,Aber ich kann nichts versprechen! Es scheint mir fast unmöglich.,但是我不能保证什么！因为看起来这不是件容易的事。,,,Info_Saturas_ACCEPT_15_02,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:539,"Du musst es versuchen. Wenn du keinen Erfolg hast, dann gibt es nur noch einen ...",我必须尽力去做。如果你失败了，那么就只剩下一件事了．．．,,,Info_Saturas_ACCEPT_14_03,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:540,Einen ...,只有一件．．．,,,Info_Saturas_ACCEPT_14_04,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:541,... Einen WAS?,．．．一个什么东西？,,,Info_Saturas_ACCEPT_15_05,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:542,Vergiss das! Du MUSST Erfolg haben!,忘记它！你必须成功！,,,Info_Saturas_ACCEPT_14_06,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:543,"Hier, nimm diese Zauberrune. Überbringe sie Corristo, dem obersten Feuermagier, als Zeichen unseres Vertrauens.",来，带着这个符石。把它交给高级火界法师克里斯托，作为我们的信物。,,,Info_Saturas_ACCEPT_14_07,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:544,Damit kann er sich jederzeit vorbei an allen Wachen mitten in diesen Raum teleportieren.,使用这张符咒，他可在任何时候不必通过守卫的询问，而用心灵传送法进入这个房间。,,,Info_Saturas_ACCEPT_14_08,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:545,"Ich hoffe, das überzeugt unsere ehemaligen Freunde von unseren guten Absichten.",我希望先前的朋友会相信我们的好意。,,,Info_Saturas_ACCEPT_14_09,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:584,"Gut, dass du wieder zurück bist. Es ist etwas Schreckliches passiert!",很高兴看到你回来了。这里发生了一些可怕的事！,,,Info_Saturas_AMBUSH_14_01,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:585,"Lass mich raten, die Freie Mine wurde von Gardisten aus dem Alten Lager überfallen, die niemand kommen sah?",让我猜猜。旧营地的守卫们袭击了自由矿坑？,,,Info_Saturas_AMBUSH_15_02,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:586,Moment ... woher ... aber natürlich ... Du hast es im Alten Lager erfahren!,慢着！．．．为什么．．．当然．．．你在旧营地就发现了！,,,Info_Saturas_AMBUSH_14_03,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:587,Gorn kam kurz vor dir hier an.,宫尔在你回来之前，刚来过。,,,Info_Saturas_AMBUSH_14_04,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:588,"Was kann Gomez nur veranlasst haben, solch einen aggressiven Schritt zu wagen?",什么原因使葛梅兹敢于作出这样的挑战？,,,Info_Saturas_AMBUSH_14_05,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:589,"Ihm müsste klar sein, dass dieser hinterhältige Überfall einen Krieg heraufbeschwört.",他应该知道这样卑鄙的行为只能引起战争。,,,Info_Saturas_AMBUSH_14_06,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:601,Die Alte Mine wurde nach einem Wassereinbruch verschüttet!,旧矿坑在水渗透后塌了！,,,Info_Saturas_COLLAPSE.description,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:614,Die Alte Mine wurde nach einem Wassereinbruch verschüttet!,旧矿坑在水渗透后塌了！,,,Info_Saturas_COLLAPSE_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:615,... Verschüttet ... natürlich ... dann gibt das Ganze langsam einen Sinn.,．．．倒塌了．．．当然．．．那么这整件事情就有意义了。,,,Info_Saturas_COLLAPSE_14_02,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:616,"Gomez steht mit dem Rücken zur Wand. Er ist gefährlicher denn je geworden, denn nun, wo er nichts mehr zu verlieren hat, wird er zu allem fähig sein!",葛梅兹已经背水一战了。他比以前更危险了。现在他什么都没有了，如此他什么事都做得出来！,,,Info_Saturas_COLLAPSE_14_03,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:628,Gomez hat alle Feuermagier töten lassen!,葛梅兹杀害了所有的火界法师！,,,Info_Saturas_MURDER.description,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:641,Gomez hat alle Feuermagier töten lassen!,葛梅兹杀害了所有的火界法师！,,,Info_Saturas_MURDER_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:642,TÖTEN LASSEN??? Wieso bei Beliar hat er so etwas getan?,把他们都杀了？？？为什么要这么做？,,,Info_Saturas_MURDER_14_02,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:643,Sie waren gegen den Überfall auf die Freie Mine und stellten sich gegen Gomez.,他们反对袭击自由矿坑，反对葛梅兹。,,,Info_Saturas_MURDER_15_03,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:644,Dann sind wir alle verloren. Ohne die anderen sechs Magier werden wir die geballte Kraft des großen Erzhaufens nicht kontrollieren können.,那么我们都完蛋了。没有其他六位法师，我们就不能集中矿石堆强大的能量。,,,Info_Saturas_MURDER_14_04,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:645,"Ich danke dir trotzdem dafür, dass du diese gefährliche Botschaft an mich überbracht hast.",但是尽管如此，我还是要谢谢你带这么危险的消息给我。,,,Info_Saturas_MURDER_14_05,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:662,"Das Alte Lager hat mich verbannt, weil ich euch geholfen habe!",我已经被旧营地驱赶出来了，因为我帮助了你！,,,KDW_600_Saturas_NOMOREOC.description,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:676,"Das Alte Lager hat mich verbannt, weil ich euch geholfen habe!",我已经被旧营地驱赶出来了，因为我帮助了你！,,,KDW_600_Saturas_NOMOREOC_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Kdw_600_Saturas.d:677,Du gehörst nicht länger zum Alten Lager?,你不再属于旧营地了？,,,KDW_600_Saturas_NOMOREOC_Info_14_02,,
