location,source,target,id,fuzzy,context,translator_comments,developer_comments
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:135,"Die Magier sind in der Burg im Alten Lager. Nur Gomez' Leuten ist es erlaubt, die Burg zu betreten.",旧营地的法师都住在城堡里。只有葛梅兹的人才可以进入城堡。,,,Info_Diego_Brief_11_07,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:147,Warum hast du mir geholfen?,你为什么帮我？,,,Info_Diego_WarumGeholfen.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:161,Warum hast du mir geholfen?,你为什么帮我？,,,Info_Diego_WarumGeholfen_15_00,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:162,Weil du Hilfe gebraucht hast. Bullit und seine Jungs hätten dich vielleicht kaltgemacht.,因为你需要帮助，否则布理提早已杀了你。,,,Info_Diego_WarumGeholfen_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:163,Und das konnte ich nicht mit ansehen. Schließlich bin ich den ganzen weiten Weg gekommen um dir einen Vorschlag zu machen.,我无法只是站在旁边观看。因为我来到这里就要提供建议给你。,,,Info_Diego_WarumGeholfen_11_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:164,Einen Vorschlag...,一个建议．．．,,,Info_Diego_WarumGeholfen_15_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:165,"Ja. Deine Begegnung mit Bullit und seinen Jungs hat dir hoffentlich gezeigt, dass du Schutz brauchst.",是的。自从与布理提的那次小事后，你应该意识到，现在你很需要帮助。,,,Info_Diego_WarumGeholfen_11_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:166,"Jeder, der hier ankommt, wird vor eine Wahl gestellt. Es gibt drei Lager in der Kolonie, und einem davon wirst du dich anschließen müssen.",每一个到这里的人都要作出选择。殖民地里有三个营地，你必须加入其中一个。,,,Info_Diego_WarumGeholfen_11_05,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:167,"Ich bin hier, um Neuen wie dir klarzumachen, dass sie bei uns im alten Lager am besten aufgehoben sind.",我在这儿向新来的人宣传，只有旧营地才是最适合他们的。,,,Info_Diego_WarumGeholfen_11_06,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:177,Wo ist dieser Bullit jetzt?,布理提在哪儿？,,,Info_Diego_Bullit.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:190,Wo ist dieser Bullit jetzt?,布理提在哪儿？,,,Info_Diego_Bullit_15_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:191,Er und die anderen bringen die Waren aus der Außenwelt ins alte Lager. Dort kannst du ihn finden.,他和其他人从外面世界带了一些货物回到营地。你会在那里找到他的。,,,Info_Diego_Bullit_11_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:192,"Aber wenn du vorhast, dich mit ihm anzulegen, sei vorsichtig. Er ist ein erfahrener Kämpfer.",但是，如果你想挑战他，一定要小心。他是一名有经验的战士。,,,Info_Diego_Bullit_11_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:204,"Okay, was muss ich über diesen Ort wissen?",能告诉我更多关于这个地方的事情吗？,,,Info_Diego_Kolonie.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:217,"Okay, was muss ich über diesen Ort wissen?",能告诉我更多关于这个地方的事情吗？,,,Info_Diego_Kolonie_15_00,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:218,"Wir nennen es die Kolonie. Du wirst sicher schon gehört haben, dass wir hier Erz für den König fördern.",我们把它叫做殖民地。你知道，我们为国王采矿。,,,Info_Diego_Kolonie_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:219,Nun - zumindest wir vom alten Lager.,嗯，至少在旧营地里我们这么做。,,,Info_Diego_Kolonie_11_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:220,Es gibt drei Lager innerhalb der Barriere. Das alte Lager ist das größte von ihnen. Es war auch das erste.,屏障里有三个营地。旧营地是最大的，也是最早创建的。,,,Info_Diego_Kolonie_11_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:230,Erzähl mir was über die Barriere.,告诉我有关屏障的更多事。,,,Info_Diego_Barriere.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:243,Erzähl mir was über die Barriere.,告诉我有关屏障的更多事。,,,Info_Diego_Barriere_15_00,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:244,Da gibt es nicht viel zu erzählen. Sie ist undurchdringlich.,没有什么可说的了。很深奥！,,,Info_Diego_Barriere_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:245,"Was passiert, wenn ich hier einfach wieder rausspaziere?",如果我走出这里，会怎么样？,,,Info_Diego_Barriere_15_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:246,"Der Letzte, der das versucht hat, ist tot auf der anderen Seite angekommen. Diese verdammte Barriere lässt dich zwar rein, aber raus kommst du hier nicht mehr.",最后一个企图逃出去的人，死了。这个该死的屏障能让你进来，但是决不会放你出去。,,,Info_Diego_Barriere_11_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:247,"Wenn es einen Weg hier raus gibt, werde ich ihn finden.",如果有出路，我就一定会找到。,,,Info_Diego_Barriere_15_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:248,"Hast du's SO eilig, hier wieder rauszukommen? Du bist ja gerade mal da!",你已经要急着出去了？但是你才刚刚进来！,,,Info_Diego_Barriere_11_05,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:258,Was ist mit den beiden anderen Lagern?,其他两个营地如何？,,,Info_Diego_OtherCamps.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:272,Was ist mit den beiden anderen Lagern?,其他两个营地如何？,,,Info_Diego_OtherCamps_15_00,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:273,"Die beiden anderen Lager haben sich abgespalten, um ihren schwachsinnigen Ausbruchsplänen nachzugehen.",其他两个营地一直在进行他们疯狂的逃跑计划。,,,Info_Diego_OtherCamps_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:274,"Es gibt das neue Lager im Westen der Kolonie. Die Magier dort meinen, wenn sie genug Erz zusammengekratzt haben, können sie die Barriere einfach sprengen.",新营地在殖民地的西部，那里的法师们认为只要他们能收集到足够的矿石，就可以引爆屏障。,,,Info_Diego_OtherCamps_11_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:275,"Dann gibt's im Osten die Sektenspinner. Sie haben ihr Lager im Sumpf und beten zu ihrem Götzen, er möge ihnen die Freiheit schenken.",东部住着那些学派疯子。他们的营地在沼泽地的中部。他们一直在祈祷他们的神能赐给他们自由。,,,Info_Diego_OtherCamps_11_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:276,Bis jetzt hat er sich noch nicht gemeldet.,如今，他一直没有响应。,,,Info_Diego_OtherCamps_11_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:277,"Wenn ich du wäre, würde ich meine Zeit nicht mit den Spinnern verschwenden.",如果我是你，我就不会和这些疯子浪费时间。,,,Info_Diego_OtherCamps_11_05,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:287,Erzähl mir was über das alte Lager.,请告诉我旧营地的情况！,,,Info_Diego_OldCamp.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:300,Erzähl mir was über das alte Lager.,请告诉我旧营地的情况！,,,Info_Diego_OldCamp_15_00,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:301,Es ist das größte und mächtigste der drei Lager. Gomez und seine Jungs kontrollieren das Lager und damit den ganzen Erzaustausch.,在三个营地中，它是最大、最强壮的。他们经营着营地，做着矿石交易。,,,Info_Diego_OldCamp_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:302,"Einmal im Monat schickt der König uns alles, was wir fordern. Wir haben den alten Sack in der Hand, verstehst du? Er ist auf das Erz angewiesen.",国王每个月都送给我们所需要的每件事物。你明白吗？,,,Info_Diego_OldCamp_11_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:303,"Er schickt uns Wein, Brot, Fleisch, Waffen, einfach alles.",他送给我们白酒、面包、肉、武器．．．每件东西。,,,Info_Diego_OldCamp_11_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:307,"Du kannst auch deinen Teil davon bekommen. Alles, was du tun mußt, ist dich Gomez' Leuten anzuschließen.",你也可以得到一些东西。只要你加入葛梅兹的人。,,,Info_Diego_OldCamp_11_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:320,Wer ist Gomez?,谁是葛梅兹？,,,Info_Diego_WhosGomez.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:333,Wer ist Gomez?,谁是葛梅兹？,,,Info_Diego_WhosGomez_15_00,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:334,Gomez ist der oberste Erzbaron. Der Boss des Alten Lagers. Der mächtigste Mann in der Kolonie.,葛梅兹是矿场主人中最有权力的人。他是旧营地的老板－－殖民地中最大权力的人。,,,Info_Diego_WhosGomez_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:346,Wie kann ich mich Gomez' Leuten anschliessen?,如果我想加入他的人，那么我需要怎么做？,,,Info_Diego_JoinOldcamp.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:361,"Mal angenommen, ich wollte mich seinen Leuten anschließen, was müßte ich tun.",如果我想加入他的人，那么我需要怎么做？,,,Info_Diego_JoinOldcamp_15_00,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:362,"Am Eingang zur Burg findest du einen Mann, der Thorus heißt. Sag ihm Diego schickt dich.",在城堡的大门口，你会见到一个叫索拉斯的人。告诉他是迪哥派你去的。,,,Info_Diego_JoinOldcamp_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:380,Wie komme ich zum alten Lager?,我怎么去旧营地？,,,Info_Diego_WayToOldcamp.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:393,Wie komme ich zum alten Lager?,我怎么去旧营地？,,,Info_Diego_WayToOldcamp_15_00,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:394,Du mußt nur dem Weg hier folgen. Das Alte Lager ist der nächste halbwegs sichere Ort von hier aus gesehen.,沿着这条路走，旧营地在下一个看起来相对安全的地方。,,,Info_Diego_WayToOldcamp_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:395,Es treiben sich jede Menge wilder Bestien zwischen den Lagern herum. Ohne Waffe zu gehen ist Wahnsinn.,有营地间有许多野兽。不带一件武器在这儿走，是很疯狂的行为。,,,Info_Diego_WayToOldcamp_11_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:407,Wo kriege ich eine Waffe her?,在哪儿能得到一件武器？,,,Info_Diego_WoWaffe.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:420,Wo kriege ich eine Waffe her?,在哪儿能得到一件武器？,,,Info_Diego_WoWaffe_15_00,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:421,"Wenn du an der verlassenen Mine vorbeikommst, sieh dich mal ein bißchen um. Du findest bestimmt was Brauchbares.",到旧矿坑去看看。我相信你会找到可用的武器。,,,Info_Diego_WoWaffe_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:422,"Die Mine ist leicht zu finden, nur ein paar Meter die Schlucht entlang.",矿坑很容易就可以找到，沿着这个山谷往下走几米就到了。,,,Info_Diego_WoWaffe_11_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:434,Ich habe mit Thorus geredet.,我和索拉斯谈过了。,,,Info_Diego_ThorusSays.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:447,Ich habe mit Thorus geredet.,我和索拉斯谈过了。,,,Info_Diego_ThorusSays_15_00,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:448,Und was sagt er?,他说什么？,,,Info_Diego_ThorusSays_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:449,"Er will mich im Lager aufnehmen, wenn DU denkst, dass ich gut genug bin.",他说，如果你认为我够好，我就可以加入旧营地。,,,Info_Diego_ThorusSays_15_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:450,"Sieht so aus, als hätte ich einen neuen Job.",看起来我有新工作了。,,,Info_Diego_ThorusSays_11_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:451,Fangen wir direkt an?,我们马上去吧？,,,Info_Diego_ThorusSays_15_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:452,Vorher solltest du ein paar Sachen wissen.,首先，有几件事你应该知道。,,,Info_Diego_ThorusSays_11_05,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:464,"Was muss ich wissen, um im Alten Lager aufgenommen zu werden?",我必须知道什么，才可以加入旧营地？,,,Info_Diego_Rules.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:477,"Was muss ich wissen, um im Alten Lager aufgenommen zu werden?",我必须知道什么，才可以加入旧营地？,,,Info_Diego_Rules_15_00,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:478,"Wenn du aufgenommen werden willst, mußt du Pluspunkte sammeln.",如果你想加入营地，你必须赚得一些品行奖分。,,,Info_Diego_Rules_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:479,"Es gibt einige einflussreiche Leute hier im Außenring. Die meisten davon sind Schatten. Wenn du es schaffst, sie zu beeindrucken, bringt dir das Pluspunkte ein.",在外部竞技场有一些影响力大的人。他们大多是巡逻兵。如果你能给他们留下好印像，你就会赚得一些品行奖分。,,,Info_Diego_Rules_11_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:480,Dann mußt du eine Prüfung des Vertrauens ablegen.,然后，你必须经得住信仰考验。,,,Info_Diego_Rules_11_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:481,"Außerdem gibt es für einen Neuen wie dich jede Menge neuer Talente zu lernen. Je mehr du lernst, desto wertvoller bist du für uns.",此外，每一个新来的人还必须学习许多技能。学到的越多，对我们的价值越大。,,,Info_Diego_Rules_11_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:495,Wo finde ich die wichtigen Leute?,在哪儿能找到重要人物？,,,Info_Diego_Celebs.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:508,Wo finde ich die wichtigen Leute?,在哪儿能找到重要人物？,,,Info_Diego_Celebs_15_00,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:509,"Nun, einer steht hier direkt vor dir, dann wäre da noch Thorus, den kennst du ja schon.",噢，你在找他们啊！索拉斯．．．你已经认识他了。,,,Info_Diego_Celebs_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:510,"Was die anderen betrifft, das wirst du selbst rausfinden müssen. Wenn du dazu nicht in der Lage bist, hast du hier im Lager sowieso nichts verloren.",至于其他人嘛．．．你必须自己找到他们。如果你办不到，你就不能再在这里了。,,,Info_Diego_Celebs_11_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:511,"Geh einfach durch den Außenring und rede mit den Leuten. Du findest dann schon raus, an wen du dich halten mußt.",去外部竞技场，和人们谈谈，你就会发现重要人物了。,,,Info_Diego_Celebs_11_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:523,Bei wem kann ich was lernen?,谁能教我？,,,Info_Diego_Teachers.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:536,Bei wem kann ich was lernen?,谁能教我？,,,Info_Diego_Teachers_15_00,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:537,Für den Anfang solltest du dich an Fingers halten. Er ist der Geschickteste von uns.,开始时，是宾克斯。他是我们当中技术最高的人。,,,Info_Diego_Teachers_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:538,"Wenn du die Augen aufhältst, wirst du noch andere Leute finden, die dir etwas beibringen können.",如果你睁大自己的眼睛，你就能找到其他可以教你的人。,,,Info_Diego_Teachers_11_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:539,Wo finde ich diesen Fingers?,在哪儿能找到宾克斯？,,,Info_Diego_Teachers_15_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:540,"Seine Hütte liegt etwas zurück, direkt an der Burgmauer, wenn du von hier zur Arena gehst.",他的小屋很隐蔽。就在城堡大墙的旁边。出发吧，去竞技场吧！,,,Info_Diego_Teachers_11_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:541,"Wenn du vorm Burgtor stehst, geh links runter, da geht's Richtung Arena.",当你到城堡大门时，沿着左边向下走，你就会看到那个竞技场。,,,Info_Diego_Teachers_11_05,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:563,Kannst du mir was beibringen?,你能教我吗？,,,Info_Diego_Teach.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:583,Kannst du mir was beibringen?,你能教我吗？,,,Info_Diego_Teach_15_00,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:584,"Ja. Bei mir kannst du lernen, deine Geschicklichkeit zu verbessern oder deine Kampfkraft zu steigern.",是的。我能教你增加自己的敏捷性和你的生命。,,,Info_Diego_Teach_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:601,Deine Kampfkraft ist um einiges gestiegen.,你的生命已经增加了许多。,,,Info_Diego_Teach_BACK_11_00,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:606,Dein Geschick im Umgang mit Bögen und Armbrüsten ist schon besser geworden.,你已经提高了使用弓和弩的技能。,,,Info_Diego_Teach_BACK_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:609,Komm bald wieder - es gibt viel zu lernen!,快回来－－你需要学习许多东西！,,,Info_Diego_Teach_BACK_11_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:670,Was ist die Prüfung des Vertrauens?,信仰考验是什么？,,,Info_Diego_BringList_Offer.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:683,Was ist die Prüfung des Vertrauens?,信仰考验是什么？,,,Info_Diego_BringList_Offer_15_00,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:684,Du sollst für mich zur alten Mine gehen. Dort triffst du einen Kerl namens Ian. Er wird dir eine Liste geben.,你必须去旧矿坑。在那里，你会遇到一个叫伊恩的人。他会给你一张清单。,,,Info_Diego_BringList_Offer_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:685,"Diese Liste ist wichtig. Da steht drauf, was die Jungs in der Mine von uns brauchen.",这张清单很重要。它包含着矿坑里的人们需要从我们这里得到的所有东西。,,,Info_Diego_BringList_Offer_11_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:686,Das schicken wir ihnen dann mit dem nächsten Convoy!,他们会在下一次的送货时得到它们！,,,Info_Diego_BringList_Offer_11_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:687,Kein Problem!,没问题！,,,Info_Diego_BringList_Offer_15_04,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:688,"Oh, doch! Das ist ein Problem. Das Neue Lager darf auf keinen Fall die Liste in die Finger bekommen!",是的，新营地不必拿到那张清单！,,,Info_Diego_BringList_Offer_11_05,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:689,"Wie ich schon sagte, die Liste ist wichtig. Wenn du die Sache gut machst, bringt dich das einen großen Schritt weiter.",就像我所说的：这张清单很重要。如果你做得恰当，你就会得到很多好处。,,,Info_Diego_BringList_Offer_11_06,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:708,"Wenn die Liste so vichtig ist, wieso sollte Ian sie mir geben?",如果这张清单如此重要，那么伊恩为什么把它给我？,,,Info_Diego_IanPassword.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:721,"Wenn die Liste so wichtig ist, wieso sollte Ian sie dann ausgerechnet MIR geben?",如果这张清单如此重要，那么伊恩为什么把它给我？,,,Info_Diego_IanPassword_Info_15_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:722,"Weil du ihm sagst, Diego schickt dich.",因为你要告诉他，是迪哥派你来的。,,,Info_Diego_IanPassword_Info_11_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:723,Werd's ihm ausrichten.,我会告诉他的。,,,Info_Diego_IanPassword_Info_15_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:735,Wo finde ich die Alte Mine?,在哪儿能找到旧矿坑？,,,Info_Diego_MapToOldMine.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:748,Wo finde ich die Alte Mine?,在哪儿能找到旧矿坑？,,,Info_Diego_MapToOldMine_Info_15_00,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:749,"Geh zu Graham. Er zeichnet Karten. Sag ihm, du kommst von mir. Er soll dir 'ne Karte geben. Auf der wirst du die Mine finden.",去找格雷姆。他是一个制图师。告诉他，是我派你去的。你需要一张地图。那样你就可找到通往矿坑的路了。,,,Info_Diego_MapToOldMine_Info_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:750,Er wohnt drüben links neben dem Nordtor.,他住在北大门的左边。,,,Info_Diego_MapToOldMine_Info_11_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:762,Ich hab' die Liste von Ian.,我有伊恩的清单。,,,Info_Diego_BringList_Success.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:775,Ich hab' die Liste von Ian.,我有伊恩的清单。,,,Info_Diego_BringList_Success_15_00,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:790,Gut gemacht! Das bringt dir einige Pluspunkte ein!,很好！这样，你就可以得到一些品行奖分了！,,,Info_Diego_BringList_Success_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:812,Wie steht's mit meinem Ansehen im Lager?,我在营地里的表现如何？,,,Info_Diego_JoinAnalyze.description,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:827,Wie steht's mit meinem Ansehen im Lager?,我在营地里的表现如何？,,,Info_Diego_JoinAnalyze_15_00,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:828,Ich hab' mal mit ein paar Leuten geredet...,我已经和一些人谈过．．．,,,Info_Diego_JoinAnalyze_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:829,Und?,什么？,,,Info_Diego_JoinAnalyze_15_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:835,"Scatty hat mir gesagt, du hast Kirgo besiegt.",史卡帝告诉我你击败了科尔?。,,,Info_Diego_JoinAnalyze_Scatty_11_01,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:840,"Scatty hat mir gesagt, du hast gegen Kirgo verloren. Er hat sich nicht seher begeistert angehört.",史卡帝告诉我，你让科尔?打你，但是他似乎没有兴趣。,,,Info_Diego_JoinAnalyze_Scatty_11_02,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:845,"Scatty hat mir gesagt, er wäre gespannt, wie du gegen Kirgo abschneidest.",史卡帝告诉我，他很想看看你是怎样击败科尔?的。,,,Info_Diego_JoinAnalyze_Scatty_11_03,,
Scripts/content/Story/MISSIONS/DIA_Pc_Thief.d:850,"Aber dass du den Mumm gehabt hast, gegen Kharim anzutreten hat ihm imponiert, obwohl du verloren hast.",但是，他对你还有印像，说你即使被凯林击败了，但是你的勇气是可佳的。,,,Info_Diego_JoinAnalyze_Scatty_11_04,,
