location,source,target,id,fuzzy,context,translator_comments,developer_comments
Scripts/content/Story/NPC/Gur_1202_CorAngar.d:4,Cor Angar,寇尔安卡,,,GUR_1202_CorAngar.name,,
Scripts/content/Story/NPC/Gur_1203_BaalTondral.d:4,Baal Tondral,巴尔．铜德拉,,,GUR_1203_BaalTondral.name,,
Scripts/content/Story/NPC/Gur_1204_BaalNamib.d:4,Baal Namib,巴尔．那米,,,GUR_1204_BaalNamib.name,,
Scripts/content/Story/NPC/Gur_1205_Chani.d:4,Chani,赞尼尔,,,Gur_1205_Chani.name,,
Scripts/content/Story/NPC/Gur_1207_Natalia.d:4,Natalia,娜塔廉,,,Gur_1207_Natalia.name,,
Scripts/content/Story/NPC/Gur_1208_BaalCadar.d:4,Baal Cadar,巴尔．卡塔尔,,,GUR_1208_BaalCadar.name,,
Scripts/content/Story/NPC/Gur_1209_BaalOrun.d:4,Baal Orun,巴尔．欧容,,,GUR_1209_BaalOrun.name,,
Scripts/content/Story/NPC/Gur_1210_BaalTyon.d:4,Baal Tyon,巴尔．泰昂,,,GUR_1210_BaalTyon.name,,
Scripts/content/Story/NPC/Gur_1211_BaalLukor.d:4,Baal Lukor,巴尔．路卡,,,NAME_BaalLukor,,
Scripts/content/Story/NPC/InExtremo.d:7,Dr. Pymonte,皮芒特,,,InExtremo_DrPymonte.name,,
Scripts/content/Story/NPC/InExtremo.d:63,The Flail,连枷,,,InExtremo_TheFlail.name,,
Scripts/content/Story/NPC/InExtremo.d:120,Thomas the forger,铁匠托马斯,,,InExtremo_ThomasTheForger.name,,
Scripts/content/Story/NPC/InExtremo.d:179,Unicorn,尤克恩,,,InExtremo_Unicorn.name,,
Scripts/content/Story/NPC/InExtremo.d:236,Yellow Pfeiffer,普菲佛,,,InExtremo_YellowPfeiffer.name,,
Scripts/content/Story/NPC/InExtremo.d:293,Lutter,路特,,,InExtremo_Lutter.name,,
Scripts/content/Story/NPC/InExtremo.d:350,Flex,莱克斯,,,InExtremo_Flex.name,,
Scripts/content/Story/NPC/InExtremo.d:410,Steve,史蒂夫,,,IE_397_Announcer.name,,
Scripts/content/Story/NPC/InExtremo.d:473,Charlotte,夏洛特,,,Charlotte.name,,
Scripts/content/Story/NPC/KDF_400_Rodriguez.d:4,Rodriguez,罗瑞格,,,KDF_400_Rodriguez.name,,
Scripts/content/Story/NPC/KDF_401_Damarok.d:4,Damarok,马乐克,,,KDF_401_Damarok.name,,
Scripts/content/Story/NPC/KDF_402_Corristo.d:4,Corristo,克里斯托,,,KDF_402_Corristo.name,,
Scripts/content/Story/NPC/KDF_403_Drago.d:4,Drago,兰格,,,KDF_403_Drago.name,,
Scripts/content/Story/NPC/KDF_404_Xardas.d:4,Xardas,萨尔达斯,,,KDF_404_Xardas.name,,
Scripts/content/Story/NPC/KDF_405_Torrez.d:4,Torrez,托里斯,,,KDF_405_Torrez.name,,
Scripts/content/Story/NPC/KDF_406_OTXardas.d:6,Xardas,萨尔达斯,,,KDF_406_OTXardas.name,,
Scripts/content/Story/NPC/KDW_600_Saturas.d:4,Saturas,沙图拉斯,,,KDW_600_Saturas.name,,
Scripts/content/Story/NPC/KDW_601_Myxir.d:4,Myxir,梅克尔,,,KDW_601_Myxir.name,,
Scripts/content/Story/NPC/KDW_602_Merdarion.d:4,Merdarion,莫达瑞廉,,,KDW_602_Merdarion.name,,
Scripts/content/Story/NPC/KDW_603_Nefarius.d:4,Nefarius,尼法瑞斯,,,KDW_603_Nefarius.name,,
Scripts/content/Story/NPC/KDW_604_Cronos.d:4,Cronos,克罗诺斯,,,KDW_604_Cronos.name,,
Scripts/content/Story/NPC/KDW_605_Riordian.d:4,Riordian,里欧丁,,,KDW_605_Riordian.name,,
Scripts/content/Story/NPC/Non_1500_Gilbert.d:4,Gilbert,吉尔伯特,,,Non_1500_Gilbert.name,,
Scripts/content/Story/NPC/Non_1501_Wegelagerer.d:4,Wegelagerer,坦姆普,,,Non_1501_Wegelagerer.name,,
Scripts/content/Story/NPC/Non_1502_Wegelagerer.d:4,Wegelagerer,坦姆普,,,Non_1502_Wegelagerer.name,,
Scripts/content/Story/NPC/Non_1503_Wegelagerer.d:4,Wegelagerer,坦姆普,,,Non_1503_Wegelagerer.name,,
Scripts/content/Story/NPC/Non_1504_Wegelagerer.d:4,Wegelagerer,坦姆普,,,Non_1504_Wegelagerer.name,,
Scripts/content/Story/NPC/Nov_1300_Talas.d:4,Talas,塔拉斯,,,NOV_1300_Talas.name,,
Scripts/content/Story/NPC/Nov_1301_Caine.d:4,Caine,凯恩,,,NOV_1301_Caine.name,,
Scripts/content/Story/NPC/Nov_1302_Viran.d:4,Viran,威兰,,,NOV_1302_Viran.name,,
Scripts/content/Story/NPC/Nov_1303_Nyras.d:4,Nyras,尼拉斯,,,NOV_1303_Nyras.name,,
Scripts/content/Story/NPC/Nov_1304_Balor.d:4,Balor,拜拉,,,NOV_1304_Balor.name,,
Scripts/content/Story/NPC/Nov_1305_Joru.d:4,Joru,朱富,,,NOV_1305_Joru.name,,
Scripts/content/Story/NPC/Nov_1310_Ghorim.d:4,Ghorim,哥里姆,,,NOV_1310_Ghorim.name,,
Scripts/content/Story/NPC/Nov_1312_Darrion.d:4,Darrion,达瑞恩,,,NOV_1312_Darrion.name,,
Scripts/content/Story/NPC/Nov_1330_BaalParvez.d:4,Baal Parvez,巴尔．帕菲兹,,,NOV_1330_BaalParvez.name,,
Scripts/content/Story/NPC/Nov_1331_BaalTaran.d:4,Baal Taran,巴尔．塔兰,,,NOV_1331_BaalTaran.name,,
Scripts/content/Story/NPC/Nov_1332_BaalKagan.d:4,Baal Kagan,巴尔．卡甘,,,NOV_1332_BaalKagan.name,,
Scripts/content/Story/NPC/Nov_1333_BaalIsidro.d:4,Baal Isidro,巴尔．以西卓,,,NOV_1333_BaalIsidro.name,,
Scripts/content/Story/NPC/Nov_1356_Shrat.d:4,Shrat,史拉特,,,NOV_1356_Shrat.name,,
Scripts/content/Story/NPC/Nov_1357_Fortuno.d:4,Fortuno,法图诺,,,NOV_1357_Fortuno.name,,
Scripts/content/Story/NPC/Nov_1358_Harlok.d:4,Harlok,哈乐克,,,NOV_1358_Harlok.name,,
Scripts/content/Story/NPC/Nov_1371_BaalNetbek.d:4,Baal Netbek,巴尔．奈特伯克,,,NOV_1371_BaalNetbek.name,,
Scripts/content/Story/NPC/ORC_Freemine.d:62,Ork Sklave,兽人奴隶,,,FreemineOrc.name,,
Scripts/content/Story/NPC/ORC_Priests.d:8,Varrag-Hashor,莞兰格尔,,,ORC_Priest_1.name,,
Scripts/content/Story/NPC/ORC_Priests.d:71,Varrag-Kasorg,卡撒格,,,ORC_Priest_2.name,,
Scripts/content/Story/NPC/ORC_Priests.d:134,Varrag-Unhilqt,乌黑沃特,,,ORC_Priest_3.name,,
Scripts/content/Story/NPC/ORC_Priests.d:197,Varrag-Ruuushk,拉斯克,,,ORC_Priest_4.name,,
Scripts/content/Story/NPC/ORC_Priests.d:261,Grash-Varrag-Arushat,格拉特,,,ORC_Priest_5.name,,
Scripts/content/Story/NPC/ORC_Shaman.d:4,Ur-Shak,乌尔夏克,,,ORC_2200_Shaman.name,,
Scripts/content/Story/NPC/ORC_Slaves.d:7,Ork Sklave,兽人奴隶,,,Orc_2001_Sklave.name,,
Scripts/content/Story/NPC/ORC_Slaves.d:65,Ork Sklave,兽人奴隶,,,Orc_2002_Sklave.name,,
Scripts/content/Story/NPC/ORG_801_Lares.d:4,Lares,赖理斯,,,ORG_801_Lares.name,,
Scripts/content/Story/NPC/ORG_818_Ratford.d:4,Ratford,雷福德,,,ORG_818_Ratford.name,,
Scripts/content/Story/NPC/ORG_819_Drax.d:4,Drax,得瑞克,,,ORG_819_Drax.name,,
Scripts/content/Story/NPC/ORG_826_Mordrag.d:4,Mordrag,摩达哥,,,ORG_826_Mordrag.name,,
Scripts/content/Story/NPC/ORG_828_Bruce.d:4,Bruce,布鲁斯,,,ORG_828_Bruce.name,,
Scripts/content/Story/NPC/ORG_833_Buster.d:4,Buster,拔斯特,,,ORG_833_Buster.name,,
Scripts/content/Story/NPC/ORG_840_Roscoe.d:4,Roscoe,罗丝可,,,ORG_840_Roscoe.name,,
Scripts/content/Story/NPC/ORG_841_Silas.d:5,Silas,席拉,,,ORG_841_Silas.name,,
Scripts/content/Story/NPC/ORG_842_Shrike.d:4,Shrike,史瑞克,,,ORG_842_Shrike.name,,
Scripts/content/Story/NPC/ORG_843_Sharky.d:4,Sharky,夏奇,,,ORG_843_Sharky.name,,
Scripts/content/Story/NPC/ORG_844_Lefty.d:4,Lefty,雷夫帝,,,ORG_844_Lefty.name,,
Scripts/content/Story/NPC/ORG_850_Wedge.d:4,Wedge,维兹,,,ORG_850_Wedge.name,,
Scripts/content/Story/NPC/ORG_851_Butch.d:4,Butch,巴克,,,ORG_851_Butch.name,,
Scripts/content/Story/NPC/ORG_855_Wolf.d:4,Wolf,狼,,,ORG_855_Wolf.name,,
Scripts/content/Story/NPC/ORG_857_Calash.d:4,Calash,凯兰斯,,,ORG_857_Calash.name,,
Scripts/content/Story/NPC/ORG_858_Quentin.d:4,Quentin,昆廷,,,ORG_858_Quentin.name,,
Scripts/content/Story/NPC/ORG_859_Aidan.d:4,Aidan,艾登,,,ORG_859_Aidan.name,,
Scripts/content/Story/NPC/ORG_860_Renyu.d:4,Krautmischer,沼泽烟草搅拌人,,,ORG_860_Renyu.name,,
Scripts/content/Story/NPC/ORG_861_Killian.d:4,Krautmischer,沼泽烟草搅拌人,,,ORG_861_Killian.name,,
Scripts/content/Story/NPC/ORG_862_Jacko.d:4,Jacko,詹克,,,ORG_862_Jacko.name,,
Scripts/content/Story/NPC/ORG_873_Cipher.d:4,Cipher,赛佛,,,ORG_873_Cipher.name,,
Scripts/content/Story/NPC/ORG_888_Erpresser.d:4,Erpresser,勒索者,,,ORG_888_Erpresser.name,,
Scripts/content/Story/NPC/ORG_889_CoErpresser.d:4,Co Erpresser,合伙勒索者,,,ORG_889_CoErpresser.name,,
Scripts/content/Story/NPC/PC_Fighter.d:5,Gorn,宫尔,,,PC_Fighter.name,,
Scripts/content/Story/NPC/PC_Fighter.d:167,Gorn,宫尔,,,PC_FighterFM.name,,
Scripts/content/Story/NPC/PC_Hero.d:4,Ich,我,,,PC_Hero.name,,
Scripts/content/Story/NPC/PC_Hero.d:47,Ich,我,,,PC_Hero_L2.name,,
Scripts/content/Story/NPC/PC_Hero.d:102,Ich,我,,,PC_Hero_L5.name,,
Scripts/content/Story/NPC/PC_Hero.d:155,Ich,我,,,PC_Hero_L7.name,,
Scripts/content/Story/NPC/PC_Hero.d:214,Ich,我,,,PC_Hero_L11.name,,
Scripts/content/Story/NPC/PC_Hero.d:270,Ich,我,,,PC_Hero_L13.name,,
Scripts/content/Story/NPC/PC_Hero.d:326,worn out sword,旧剑,,,HeroSword13.name,,
Scripts/content/Story/NPC/PC_Hero.d:351,sword,剑,,,HeroSword20.name,,
Scripts/content/Story/NPC/PC_Hero.d:376,sword,剑,,,HeroSword25.name,,
Scripts/content/Story/NPC/PC_Hero.d:401,Longbow,长弓,,,HeroBow13.name,,
Scripts/content/Story/NPC/PC_Hero.d:429,XP Map,ＸＰ地图,,,XP_Map.name,,
Scripts/content/Story/NPC/PC_Mage.d:4,Milten,米尔顿,,,PC_Mage.name,,
Scripts/content/Story/NPC/PC_Psionic.d:5,Lester,莱斯特,,,PC_Psionic.name,,
Scripts/content/Story/NPC/PC_Rockefeller.d:5,Rockefeller,罗克菲勒,,,PC_Rockefeller.name,,
Scripts/content/Story/NPC/PC_Thief.d:4,Diego,迪哥,,,PC_Thief.name,,
Scripts/content/Story/NPC/SFB_1000_Senyan.d:4,Senyan,孙彦,,,SFB_1000_Senyan.name,,
Scripts/content/Story/NPC/SFB_1037_Swiney.d:4,Swiney,史威尼,,,SFB_1037_Swiney.name,,
Scripts/content/Story/NPC/SLD_700_Lee.d:4,Lee,黎翌,,,SLD_700_Lee.name,,
Scripts/content/Story/NPC/SLD_701_Orik.d:4,Orik,欧瑞客,,,SLD_701_Orik.name,,
Scripts/content/Story/NPC/SLD_704_Blade.d:4,Blade,刀刃,,,SLD_704_Blade.name,,
Scripts/content/Story/NPC/SLD_709_Cord.d:4,Cord,寇德,,,SLD_709_Cord.name,,
Scripts/content/Story/NPC/SLD_728_Jarvis.d:4,Jarvis,贾维斯,,,SLD_728_Jarvis.name,,
Scripts/content/Story/NPC/SLD_729_Kharim.d:4,Kharim,凯林,,,SLD_729_Kharim.name,,
Scripts/content/Story/NPC/SLD_737_Torlof.d:4,Torlof,托洛夫,,,SLD_737_Torlof.name,,
Scripts/content/Story/NPC/SLD_752_Okyl.d:4,Okyl,欧凯,,,SLD_752_Okyl.name,,
Scripts/content/Story/NPC/SLD_753_Baloro.d:4,Baloro,拜拉,,,SLD_753_Baloro.name,,
Scripts/content/Story/NPC/Stt_300_Alberto.d:4,Alberto,艾伯特,,,STT_300_Alberto.name,,
Scripts/content/Story/NPC/Stt_301_Ian.d:4,Ian,伊恩,,,STT_301_Ian.name,,
Scripts/content/Story/NPC/Stt_302_Viper.d:4,Viper,维波,,,STT_302_Viper.name,,
Scripts/content/Story/NPC/Stt_309_Whistler.d:4,Whistler,威斯特,,,Stt_309_Whistler.name,,
Scripts/content/Story/NPC/Stt_311_Fisk.d:4,Fisk,菲斯卡,,,STT_311_Fisk.name,,
Scripts/content/Story/NPC/Stt_315_Sly.d:4,Sly,史力,,,STT_315_Sly.name,,
Scripts/content/Story/NPC/Stt_324_Balam.d:4,Balam,拔拉姆,,,STT_324_Balam.name,,
Scripts/content/Story/NPC/Stt_325_Omid.d:4,Omid,奥米德,,,STT_325_Omid.name,,
Scripts/content/Story/NPC/Stt_329_Dexter.d:4,Dexter,德克斯特,,,STT_329_Dexter.name,,
Scripts/content/Story/NPC/Stt_331_Fingers.d:4,Fingers,宾克斯,,,STT_331_Fingers.name,,
Scripts/content/Story/NPC/Stt_335_Santino.d:4,Santino,桑汀诺,,,STT_335_Santino.name,,
Scripts/content/Story/NPC/Stt_336_Cavalorn.d:4,Cavalorn,卡瓦隆,,,STT_336_Cavalorn.name,,
Scripts/content/Story/NPC/TPL_1455_GorBoba.d:4,Gor Boba,伯塔,,,NAME_GorBoba,,
Scripts/content/Story/NPC/Tpl_1400_GorNaBar.d:4,Gor Na Bar,葛纳巴尔,,,TPL_1400_GorNaBar.name,,
Scripts/content/Story/NPC/Tpl_1401_GorNaKosh.d:4,Gor Na Kosh,葛纳克丝,,,TPL_1401_GorNaKosh.name,,
Scripts/content/Story/NPC/Tpl_1402_GorNaToth.d:4,Gor Na Toth,葛纳托斯,,,TPL_1402_GorNaToth.name,,
Scripts/content/Story/NPC/Tpl_1405_GorNaRan.d:4,Gor Na Ran,正神那兰,,,TPL_1405_GorNaRan.name,,
Scripts/content/Story/NPC/Tpl_1406_Templer.d:4,Kalom's Leibwache,寇尔卡隆的护卫,,,TPL_1406_Templer.name,,
Scripts/content/Story/NPC/Tpl_1422_GorHanis.d:4,Gor Hanis,汉霓斯,,,TPL_1422_GorHanis.name,,
Scripts/content/Story/NPC/Tpl_1433_GorNaVid.d:4,Gor Na Vid,葛纳维德,,,TPL_1433_GorNaVid.name,,
Scripts/content/Story/NPC/Tpl_1436_Templer.d:4,Templer,圣战士,,,TPL_1436_Templer.name,,
Scripts/content/Story/NPC/Tpl_1437_Templer.d:4,Templer,圣战士,,,TPL_1437_Templer.name,,
Scripts/content/Story/NPC/Tpl_1438_Templer.d:4,Templer,圣战士,,,TPL_1438_Templer.name,,
Scripts/content/Story/NPC/Tpl_1439_GorNaDrak.d:4,Gor Na Drak,葛纳德克,,,TPL_1439_GorNaDrak.name,,
Scripts/content/Story/NPC/VLK_511_Herek.d:4,Herek,赫瑞克,,,VLK_511_Herek.name,,
Scripts/content/Story/NPC/VLK_524_Dusty.d:4,Dusty,达斯帝,,,VLK_524_Dusty.name,,
Scripts/content/Story/NPC/VLK_530_Guy.d:4,Guy,小伙子,,,VLK_530_Guy.name,,
Scripts/content/Story/NPC/VLK_536_Kyle.d:4,Kyle,伽尔,,,VLK_536_Kyle.name,,
Scripts/content/Story/NPC/VLK_538_Huno.d:4,Huno,胡那,,,VLK_538_Huno.name,,
Scripts/content/Story/NPC/VLK_564_Jesse.d:4,Jesse,杰西,,,VLK_564_Jesse.name,,
Scripts/content/Story/NPC/VLK_572_Gravo.d:4,Gravo,葛雷渥,,,VLK_572_Gravo.name,,
Scripts/content/Story/NPC/VLK_573_Graham.d:4,Graham,格拉汉,,,VLK_573_Graham.name,,
Scripts/content/Story/NPC/VLK_574_Mud.d:4,Mud,泥巴,,,VLK_574_Mud.name,,
Scripts/content/Story/NPC/VLK_580_Grim.d:4,Grim,葛雷姆,,,VLK_580_Grim.name,,
Scripts/content/Story/NPC/VLK_582_Melvin.d:4,Melvin,梅尔威,,,VLK_582_Melvin.name,,
Scripts/content/Story/NPC/VLK_583_Glen.d:4,Glen,盖伦,,,VLK_583_Glen.name,,
Scripts/content/Story/NPC/VLK_584_Snipes.d:4,Snipes,斯纳普,,,VLK_584_Snipes.name,,
Scripts/content/Story/NPC/VLK_585_Aleph.d:4,Aleph,奥特,,,VLK_585_Aleph.name,,
Scripts/content/Story/NPC/VLK_586_Grimes.d:4,Grimes,格雷姆斯,,,VLK_586_Grimes.name,,
Scripts/content/Story/NPC/VLK_587_Garp.d:4,Garp,伽普,,,VLK_587_Garp.name,,
Scripts/content/Story/NPC/Vlk_581_Snaf.d:4,Snaf,史奈夫,,,VLK_581_Snaf.name,,
